Run	Time	Name	X_pos	Y_pos	Collision	OnCue
0	18.49	Bee14	26.13	36.94	2	True
0	18.70	Bee14	26.56	36.93	2	False
0	19.94	Bee04	17.48	24.60	2	True
0	21.98	Bee01	19.36	35.61	0	True
0	23.19	Bee25	26.95	7.92	2	False
0	23.19	Bee07	12.29	28.29	0	False
0	24.21	Bee27	13.80	22.03	2	True
0	24.21	Bee26	14.54	27.20	3	True
0	24.87	Bee39	37.62	25.76	6	False
0	25.12	Bee29	18.65	15.03	0	True
0	25.32	Bee31	22.30	13.43	0	True
0	26.16	Bee36	36.65	26.23	4	True
0	26.16	Bee34	2.63	34.51	4	False
0	26.16	Bee31	21.23	14.73	1	True
0	26.16	Bee30	2.76	35.35	2	False
0	26.77	Bee05	37.47	49.49	5	False
0	26.77	Bee05	37.47	49.49	6	False
0	27.35	Bee17	17.72	1.36	1	False
0	28.42	Bee15	36.85	21.36	5	False
0	28.89	Bee25	24.46	13.20	2	True
0	28.89	Bee05	37.28	49.31	7	False
0	29.37	Bee30	1.50	34.57	3	False
0	29.37	Bee30	1.50	34.57	4	False
0	29.63	Bee20	47.77	21.08	2	False
0	29.63	Bee20	47.77	21.08	3	False
0	29.63	Bee19	47.52	21.26	2	False
0	29.63	Bee09	15.64	32.52	4	True
0	30.61	Bee05	37.05	49.36	8	False
0	31.48	Bee29	30.49	19.69	1	True
0	31.48	Bee27	19.01	35.60	2	False
0	31.48	Bee22	14.69	31.04	1	True
0	31.48	Bee22	14.69	31.04	2	True
0	31.48	Bee22	14.69	31.04	3	True
0	32.09	Bee09	13.32	28.19	4	False
0	32.09	Bee01	20.42	15.42	1	True
0	32.32	Bee19	47.41	21.72	3	False
0	32.90	Bee08	4.38	47.67	5	False
0	32.90	Bee03	22.80	13.16	1	True
0	32.90	Bee02	4.34	47.61	4	False
0	34.09	Bee36	26.98	13.66	5	True
0	34.09	Bee35	27.66	12.85	1	False
0	34.09	Bee20	48.94	22.92	4	False
0	34.55	Bee39	49.02	24.03	7	False
0	34.69	Bee19	48.13	21.91	4	False
0	34.69	Bee10	9.77	23.52	1	False
0	34.69	Bee09	10.86	23.61	5	False
0	35.32	Bee26	36.76	26.73	3	False
0	35.32	Bee20	48.62	22.99	5	False
0	35.32	Bee20	48.62	22.99	6	False
0	36.38	Bee35	27.54	13.16	2	False
0	36.38	Bee35	27.54	13.16	3	False
0	36.61	Bee09	10.40	23.61	6	False
0	36.61	Bee09	10.40	23.61	7	False
0	37.21	Bee17	14.77	18.70	1	True
0	37.43	Bee30	8.23	24.76	5	False
0	37.43	Bee30	8.23	24.76	6	False
0	37.43	Bee30	8.23	24.76	7	False
0	37.43	Bee30	8.23	24.76	8	False
0	37.43	Bee10	7.97	24.58	2	False
0	37.43	Bee10	7.97	24.58	3	False
0	37.73	Bee20	48.39	22.43	7	False
0	37.95	Bee37	30.97	14.96	0	True
0	38.57	Bee19	49.25	21.91	5	False
0	38.77	Bee20	48.44	22.04	8	False
0	39.35	Bee30	8.29	22.83	9	False
0	39.57	Bee25	15.37	32.51	2	False
0	40.69	Bee00	27.03	36.28	1	True
0	41.15	Bee03	29.93	28.04	2	True
0	41.32	Bee17	13.39	26.79	2	True
0	42.90	Bee22	28.04	30.63	4	True
0	42.90	Bee00	27.77	31.92	2	True
0	44.00	Bee30	14.02	20.10	9	True
0	44.91	Bee35	39.82	16.32	4	False
0	44.91	Bee20	40.72	16.69	9	False
0	45.98	Bee20	40.47	16.70	10	False
0	45.98	Bee20	40.47	16.70	11	False
0	46.62	Bee39	36.85	40.90	8	False
0	47.10	Bee38	37.48	42.45	2	False
0	47.34	Bee06	15.15	39.47	1	False
0	48.07	Bee39	36.60	41.93	9	False
0	48.07	Bee39	36.60	41.93	10	False
0	48.30	Bee20	38.52	18.11	12	False
0	48.30	Bee05	39.36	18.65	9	False
0	50.20	Bee37	17.78	35.59	0	False
0	50.20	Bee02	21.25	36.24	4	True
0	50.66	Bee30	26.05	14.37	10	True
0	51.80	Bee07	15.25	39.12	1	False
0	51.96	Bee37	15.88	38.56	1	False
0	51.96	Bee37	15.88	38.56	2	False
0	52.62	Bee34	6.46	38.63	5	False
0	52.62	Bee34	6.46	38.63	6	False
0	52.62	Bee27	6.41	38.07	3	False
0	52.62	Bee27	6.41	38.07	4	False
0	52.85	Bee35	48.01	6.41	5	False
0	52.85	Bee13	48.58	6.52	2	False
0	53.49	Bee25	1.08	47.95	3	False
0	53.77	Bee02	26.90	31.86	5	True
0	54.03	Bee11	5.51	38.15	1	False
0	54.03	Bee11	5.51	38.15	2	False
0	55.49	Bee36	26.70	14.45	6	True
0	55.49	Bee36	26.70	14.45	7	True
0	58.20	Bee07	14.52	30.30	1	True
0	58.39	Bee11	6.55	42.01	3	False
0	58.60	Bee26	34.61	18.35	3	True
0	58.78	Bee32	0.43	25.25	2	False
0	58.78	Bee32	0.43	25.25	3	False
0	59.50	Bee35	48.91	0.69	6	False
0	60.49	Bee27	15.19	31.72	4	True
0	60.49	Bee06	3.20	46.04	2	False
0	60.49	Bee05	48.04	1.66	10	False
0	61.55	Bee23	28.90	29.75	3	True
0	61.55	Bee23	28.90	29.75	4	True
0	61.55	Bee23	28.90	29.75	5	True
0	61.74	Bee28	28.49	28.87	2	True
0	61.74	Bee17	28.16	28.47	3	True
0	62.35	Bee26	27.96	14.87	4	True
0	62.57	Bee32	1.77	24.90	4	False
0	62.77	Bee05	48.39	1.45	11	False
0	62.92	Bee12	30.32	29.03	2	True
0	63.09	Bee07	13.71	20.56	1	False
0	63.56	Bee14	20.20	35.47	2	True
0	63.56	Bee09	12.60	20.78	8	False
0	64.49	Bee08	1.71	48.68	6	False
0	64.49	Bee08	1.71	48.68	7	False
0	64.89	Bee05	48.28	1.29	12	False
0	66.24	Bee08	2.84	48.01	8	False
0	66.24	Bee05	48.35	1.09	13	False
0	67.73	Bee39	3.38	30.70	11	False
0	67.73	Bee20	46.12	34.68	13	False
0	67.95	Bee05	48.77	0.93	14	False
0	67.95	Bee05	48.77	0.93	15	False
0	67.95	Bee05	48.77	0.93	16	False
0	67.95	Bee05	48.77	0.93	17	False
0	68.32	Bee33	13.45	21.89	3	True
0	68.77	Bee14	17.40	25.43	3	True
0	68.77	Bee14	17.40	25.43	4	True
0	68.77	Bee11	22.13	36.42	3	True
0	69.02	Bee15	36.62	23.45	5	True
0	69.21	Bee08	3.12	48.83	9	False
0	69.40	Bee05	49.09	1.12	18	False
0	69.40	Bee05	49.09	1.12	19	False
0	70.01	Bee27	30.62	20.56	5	True
0	70.01	Bee27	30.62	20.56	6	True
0	70.25	Bee38	40.02	37.26	3	False
0	70.25	Bee38	40.02	37.26	4	False
0	70.25	Bee34	39.95	37.27	7	False
0	70.25	Bee34	39.95	37.27	8	False
0	70.54	Bee33	17.82	21.09	4	True
0	70.54	Bee08	2.89	49.36	10	False
0	70.54	Bee08	2.89	49.36	11	False
0	70.54	Bee08	2.89	49.36	12	False
0	72.09	Bee25	2.46	49.26	4	False
0	72.09	Bee18	49.53	1.15	3	False
0	72.09	Bee18	49.53	1.15	4	False
0	72.54	Bee31	29.26	20.04	2	True
0	72.72	Bee15	31.32	28.61	6	True
0	73.32	Bee35	49.16	0.90	7	False
0	73.32	Bee35	49.16	0.90	8	False
0	75.54	Bee11	34.87	31.85	3	False
0	76.31	Bee32	3.58	48.48	5	False
0	77.36	Bee32	3.34	49.22	6	False
0	77.36	Bee32	3.34	49.22	7	False
0	77.36	Bee32	3.34	49.22	8	False
0	77.72	Bee19	36.63	23.31	5	True
0	78.51	Bee16	18.43	20.53	8	True
0	78.51	Bee16	18.43	20.53	9	True
0	79.91	Bee35	43.24	11.62	9	False
0	79.91	Bee20	43.25	12.59	14	False
0	81.57	Bee35	43.56	12.31	10	False
0	81.57	Bee35	43.56	12.31	11	False
0	81.57	Bee35	43.56	12.31	12	False
0	82.56	Bee21	23.64	36.83	4	True
0	82.73	Bee32	3.19	49.57	9	False
0	82.73	Bee32	3.19	49.57	10	False
0	83.27	Bee05	35.18	18.94	19	True
0	83.80	Bee19	24.55	24.66	6	True
0	83.80	Bee19	24.55	24.66	7	True
0	83.80	Bee04	24.04	24.36	3	True
0	83.80	Bee04	24.04	24.36	4	True
0	84.77	Bee32	3.20	49.34	11	False
0	85.28	Bee01	29.26	18.89	2	True
0	86.98	Bee21	15.60	33.16	4	False
0	87.57	Bee34	34.36	32.16	8	True
0	88.78	Bee20	29.69	14.57	14	True
0	88.78	Bee10	30.28	14.40	3	True
0	88.78	Bee05	28.41	27.62	20	True
0	88.78	Bee05	28.41	27.62	21	True
0	89.69	Bee20	27.89	14.83	15	True
0	90.59	Bee34	28.34	32.85	9	True
0	91.67	Bee29	30.38	19.96	2	True
0	91.67	Bee29	30.38	19.96	3	True
0	91.67	Bee29	30.38	19.96	4	True
0	94.06	Bee10	24.63	23.32	4	True
0	94.27	Bee38	29.71	35.94	4	True
0	95.69	Bee38	27.74	33.91	5	True
0	96.08	Bee32	17.07	34.01	11	True
0	96.36	Bee13	40.07	7.45	3	False
0	96.36	Bee11	40.51	8.40	4	False
0	97.88	Bee13	39.88	7.56	4	False
0	98.17	Bee30	26.16	14.60	11	True
0	98.17	Bee30	26.16	14.60	12	True
0	99.09	Bee37	25.24	36.86	2	True
0	100.15	Bee39	24.51	36.80	11	True
0	100.50	Bee37	27.31	34.95	3	True
0	101.32	Bee36	26.91	14.51	8	True
0	101.48	Bee32	24.32	26.00	12	True
0	102.37	Bee03	29.47	28.26	3	True
0	102.37	Bee03	29.47	28.26	4	True
0	103.21	Bee09	14.85	18.80	8	True
0	103.44	Bee00	27.33	31.87	3	True
0	103.44	Bee00	27.33	31.87	4	True
0	103.44	Bee00	27.33	31.87	5	True
0	104.32	Bee22	28.00	29.87	5	True
0	104.32	Bee22	28.00	29.87	6	True
0	104.57	Bee18	32.77	42.28	5	False
0	106.67	Bee09	12.92	25.45	8	False
0	110.68	Bee39	27.15	15.91	12	True
0	111.69	Bee26	27.89	15.08	5	True
0	111.97	Bee21	14.06	20.12	4	True
0	116.29	Bee09	7.59	43.93	9	False
0	118.06	Bee21	25.30	15.42	5	True
0	122.76	Bee23	29.08	29.57	6	True
0	123.51	Bee06	36.02	28.61	2	True
0	123.51	Bee02	13.61	20.19	5	False
0	123.74	Bee28	28.78	28.51	3	True
0	123.74	Bee28	28.78	28.51	4	True
0	123.74	Bee28	28.78	28.51	5	True
0	123.74	Bee28	28.78	28.51	6	True
0	123.74	Bee17	28.14	28.01	4	True
0	123.74	Bee17	28.14	28.01	5	True
0	123.74	Bee17	28.14	28.01	6	True
0	124.15	Bee35	33.58	33.20	12	True
0	124.15	Bee12	29.60	29.41	3	True
0	124.15	Bee12	29.60	29.41	4	True
0	124.15	Bee12	29.60	29.41	5	True
0	124.77	Bee11	30.12	14.79	4	True
0	125.71	Bee11	28.40	15.54	5	True
0	125.71	Bee11	28.40	15.54	6	True
0	125.71	Bee11	28.40	15.54	7	True
0	128.98	Bee06	25.60	25.26	3	True
0	129.73	Bee09	12.49	39.66	10	False
0	130.19	Bee35	36.50	21.47	12	False
0	131.89	Bee14	23.04	23.98	5	True
0	133.53	Bee15	30.66	27.89	7	True
0	135.34	Bee18	18.08	48.04	6	False
0	136.17	Bee31	25.78	24.65	3	True
0	136.17	Bee31	25.78	24.65	4	True
0	136.17	Bee31	25.78	24.65	5	True
0	137.17	Bee33	15.84	33.55	4	False
0	137.17	Bee27	34.18	32.66	6	False
0	137.56	Bee20	27.92	15.03	16	True
0	137.56	Bee20	27.92	15.03	17	True
0	137.56	Bee20	27.92	15.03	18	True
0	138.26	Bee09	2.06	30.16	11	False
0	138.46	Bee25	10.98	49.03	5	False
0	140.56	Bee25	10.57	49.33	6	False
0	140.56	Bee25	10.57	49.33	7	False
0	141.63	Bee25	10.39	49.22	8	False
0	141.63	Bee25	10.39	49.22	9	False
0	142.01	Bee07	10.13	49.55	2	False
0	143.81	Bee16	28.50	16.90	10	True
0	144.75	Bee02	15.79	17.21	5	True
0	145.82	Bee19	24.63	24.86	8	True
0	145.82	Bee19	24.63	24.86	9	True
0	145.82	Bee19	24.63	24.86	10	True
0	145.82	Bee04	23.99	24.57	5	True
0	146.77	Bee18	38.80	47.85	7	False
0	148.13	Bee30	25.93	14.70	13	True
0	148.80	Bee01	25.58	23.86	3	True
0	148.80	Bee01	25.58	23.86	4	True
0	149.02	Bee36	26.70	14.89	9	True
0	149.02	Bee36	26.70	14.89	10	True
0	150.09	Bee34	28.41	32.39	10	True
0	151.60	Bee05	26.64	25.68	22	True
0	151.60	Bee05	26.64	25.68	23	True
0	152.14	Bee07	19.07	35.02	2	True
0	153.27	Bee38	28.03	33.66	6	True
0	155.15	Bee29	25.50	16.44	5	True
0	156.28	Bee10	24.90	23.41	5	True
0	156.28	Bee10	24.90	23.41	6	True
0	156.47	Bee02	36.77	27.68	5	False
0	156.78	Bee07	23.93	27.12	3	True
0	159.27	Bee35	45.35	27.41	13	False
0	159.27	Bee18	44.86	27.02	8	False
0	161.40	Bee35	44.55	27.36	14	False
0	161.60	Bee37	12.70	26.16	3	False
0	163.68	Bee32	24.05	25.87	13	True
0	163.68	Bee26	28.19	15.09	6	True
0	163.68	Bee26	28.19	15.09	7	True
0	163.68	Bee03	29.38	27.97	5	True
0	164.60	Bee00	27.64	30.61	6	True
0	164.60	Bee00	27.64	30.61	7	True
0	165.95	Bee18	36.43	21.84	8	True
0	167.01	Bee08	35.50	19.76	12	True
0	167.16	Bee08	35.26	19.94	13	True
0	168.25	Bee39	26.91	15.90	13	True
0	170.16	Bee18	29.27	17.43	9	True
0	172.21	Bee22	14.29	30.66	6	False
0	173.52	Bee25	11.45	31.58	10	False
0	173.52	Bee25	11.45	31.58	11	False
0	173.52	Bee22	11.68	30.81	7	False
0	173.52	Bee22	11.68	30.81	8	False
0	174.61	Bee21	25.39	15.65	6	True
0	174.61	Bee21	25.39	15.65	7	True
0	177.06	Bee24	17.99	15.39	1	True
0	179.76	Bee11	28.55	15.71	8	True
0	181.80	Bee24	23.66	23.00	2	True
0	181.80	Bee24	23.66	23.00	3	True
0	182.25	Bee13	36.81	23.83	4	True
0	182.91	Bee27	30.15	35.63	6	True
0	183.80	Bee27	28.59	34.79	7	True
0	184.23	Bee23	28.38	29.07	7	True
0	184.23	Bee23	28.38	29.07	8	True
0	184.23	Bee08	34.21	17.27	13	False
0	185.11	Bee28	28.55	28.36	7	True
0	185.11	Bee28	28.55	28.36	8	True
0	185.11	Bee28	28.55	28.36	9	True
0	185.11	Bee12	29.50	29.16	6	True
0	185.11	Bee12	29.50	29.16	7	True
0	185.11	Bee12	29.50	29.16	8	True
0	188.42	Bee20	27.54	15.01	19	True
0	188.42	Bee20	27.54	15.01	20	True
0	190.75	Bee06	25.68	25.07	4	True
0	190.75	Bee06	25.68	25.07	5	True
0	190.75	Bee06	25.68	25.07	6	True
0	190.75	Bee06	25.68	25.07	7	True
0	192.40	Bee17	13.70	29.93	6	False
0	193.62	Bee14	23.09	24.22	6	True
0	193.62	Bee14	23.09	24.22	7	True
0	193.82	Bee13	14.11	19.39	4	False
0	194.67	Bee15	30.51	28.07	8	True
0	197.95	Bee31	25.61	24.51	6	True
0	197.95	Bee31	25.61	24.51	7	True
0	197.95	Bee31	25.61	24.51	8	True
0	197.95	Bee31	25.61	24.51	9	True
0	199.74	Bee35	0.71	26.11	15	False
0	199.89	Bee30	26.10	14.95	14	True
0	199.89	Bee30	26.10	14.95	15	True
0	199.89	Bee30	26.10	14.95	16	True
0	199.89	Bee30	26.10	14.95	17	True
0	201.07	Bee35	0.66	26.37	16	False
0	201.07	Bee35	0.66	26.37	17	False
0	201.97	Bee36	27.44	15.27	11	True
0	201.97	Bee36	27.44	15.27	12	True
0	201.97	Bee36	27.44	15.27	13	True
0	203.11	Bee16	28.54	17.16	11	True
0	203.11	Bee16	28.54	17.16	12	True
0	206.78	Bee09	16.36	33.38	11	True
0	207.61	Bee19	24.85	24.76	11	True
0	207.61	Bee19	24.85	24.76	12	True
0	207.61	Bee19	24.85	24.76	13	True
0	207.61	Bee04	24.23	24.61	6	True
0	207.61	Bee04	24.23	24.61	7	True
0	207.61	Bee04	24.23	24.61	8	True
0	209.82	Bee34	28.22	32.37	11	True
0	210.56	Bee01	25.89	24.07	5	True
0	210.56	Bee01	25.89	24.07	6	True
0	211.53	Bee38	27.76	33.44	7	True
0	212.56	Bee22	13.05	25.28	8	True
0	214.86	Bee26	28.06	15.33	8	True
0	214.86	Bee26	28.06	15.33	9	True
0	214.86	Bee26	28.06	15.33	10	True
0	214.86	Bee26	28.06	15.33	11	True
0	215.79	Bee09	16.66	15.37	11	False
0	217.01	Bee22	21.88	24.03	9	True
0	217.72	Bee29	24.36	22.33	6	True
0	217.72	Bee29	24.36	22.33	7	True
0	218.17	Bee10	24.79	23.65	7	True
0	218.17	Bee10	24.79	23.65	8	True
0	218.17	Bee10	24.79	23.65	9	True
0	218.78	Bee13	17.21	16.27	4	True
0	218.93	Bee07	23.64	27.02	4	True
0	219.85	Bee05	19.59	36.38	23	False
0	222.31	Bee13	24.25	15.96	5	True
0	225.51	Bee37	36.57	27.35	3	True
0	225.51	Bee03	28.62	28.39	6	True
0	225.67	Bee32	24.25	25.61	14	True
0	225.67	Bee32	24.25	25.61	15	True
0	226.79	Bee39	27.25	17.11	14	True
0	227.22	Bee37	35.56	30.62	3	False
0	229.02	Bee18	29.15	17.64	10	True
0	232.15	Bee21	25.13	15.75	8	True
0	232.97	Bee00	13.01	27.69	7	False
0	234.32	Bee11	28.36	15.85	9	True
0	234.78	Bee09	28.44	14.01	11	True
0	234.78	Bee09	28.44	14.01	12	True
0	240.46	Bee20	27.58	15.40	21	True
0	240.46	Bee20	27.58	15.40	22	True
0	241.37	Bee05	14.01	29.60	23	True
0	241.89	Bee27	36.25	20.93	7	False
0	243.94	Bee24	22.93	23.39	4	True
0	243.94	Bee24	22.93	23.39	5	True
0	245.68	Bee23	28.55	28.92	9	True
0	245.68	Bee23	28.55	28.92	10	True
0	245.68	Bee23	28.55	28.92	11	True
0	245.68	Bee23	28.55	28.92	12	True
0	245.68	Bee23	28.55	28.92	13	True
0	246.16	Bee12	29.29	29.27	9	True
0	246.16	Bee12	29.29	29.27	10	True
0	247.22	Bee28	29.34	27.55	10	True
0	248.49	Bee05	16.89	15.67	23	False
0	252.52	Bee06	25.45	24.99	8	True
0	252.52	Bee06	25.45	24.99	9	True
0	252.52	Bee06	25.45	24.99	10	True
0	252.52	Bee06	25.45	24.99	11	True
0	253.25	Bee09	28.18	14.13	13	True
0	254.29	Bee30	25.82	15.04	18	True
0	254.29	Bee08	25.88	36.69	13	True
0	255.56	Bee17	8.34	26.62	7	False
0	255.56	Bee14	23.43	24.11	8	True
0	255.56	Bee14	23.43	24.11	9	True
0	255.80	Bee15	30.18	27.74	9	True
0	255.80	Bee08	26.99	33.88	14	True
0	256.82	Bee36	27.19	15.53	14	True
0	257.52	Bee00	13.28	25.93	7	True
0	259.95	Bee31	25.46	24.70	10	True
0	259.95	Bee31	25.46	24.70	11	True
0	259.95	Bee17	13.18	26.30	7	True
0	261.15	Bee37	34.53	31.95	3	True
0	262.49	Bee00	23.20	26.33	8	True
0	262.49	Bee00	23.20	26.33	9	True
0	262.49	Bee00	23.20	26.33	10	True
0	264.44	Bee17	22.14	25.71	8	True
0	265.64	Bee37	36.79	23.26	3	False
0	266.07	Bee02	44.89	6.49	6	False
0	266.07	Bee02	44.89	6.49	7	False
0	267.66	Bee26	28.25	15.40	12	True
0	267.66	Bee26	28.25	15.40	13	True
0	267.66	Bee26	28.25	15.40	14	True
0	269.47	Bee16	14.57	17.74	12	False
0	269.47	Bee02	41.74	7.20	8	False
0	269.66	Bee19	24.94	25.12	14	True
0	269.66	Bee19	24.94	25.12	15	True
0	269.66	Bee19	24.94	25.12	16	True
0	269.66	Bee04	24.10	24.96	9	True
0	269.66	Bee04	24.10	24.96	10	True
0	270.56	Bee34	28.50	30.21	12	True
0	270.56	Bee34	28.50	30.21	13	True
0	271.62	Bee02	40.75	6.10	9	False
0	273.08	Bee01	25.57	24.24	7	True
0	273.08	Bee01	25.57	24.24	8	True
0	273.08	Bee01	25.57	24.24	9	True
0	273.08	Bee01	25.57	24.24	10	True
0	273.91	Bee37	40.94	7.25	4	False
0	274.76	Bee25	5.39	16.95	12	False
0	276.64	Bee38	37.46	26.11	7	False
0	278.86	Bee09	28.33	14.31	14	True
0	278.86	Bee09	28.33	14.31	15	True
0	279.09	Bee22	21.80	24.72	10	True
0	280.03	Bee10	25.08	23.73	10	True
0	280.03	Bee10	25.08	23.73	11	True
0	280.03	Bee10	25.08	23.73	12	True
0	280.39	Bee02	33.25	16.68	9	True
0	281.07	Bee07	23.83	26.79	5	True
0	283.00	Bee29	30.54	21.32	8	True
0	283.00	Bee02	30.23	20.95	10	True
0	283.00	Bee02	30.23	20.95	11	True
0	284.20	Bee13	22.42	22.26	6	True
0	287.35	Bee03	28.55	28.06	7	True
0	287.53	Bee32	24.52	25.86	16	True
0	287.53	Bee32	24.52	25.86	17	True
0	289.53	Bee33	20.66	13.77	4	True
0	292.42	Bee18	36.65	21.22	10	False
0	293.09	Bee39	14.04	19.67	14	False
0	294.82	Bee33	20.61	24.36	5	True
0	294.99	Bee37	31.34	15.17	4	True
0	295.70	Bee20	26.16	15.42	23	True
0	295.70	Bee20	26.16	15.42	24	True
0	295.70	Bee20	26.16	15.42	25	True
0	295.94	Bee11	36.97	24.92	9	False
0	299.83	Bee21	35.29	31.89	8	False
0	300.11	Bee37	23.00	21.12	5	True
0	300.11	Bee35	29.23	36.03	17	True
0	301.34	Bee35	28.34	33.73	18	True
0	305.63	Bee24	23.06	23.59	6	True
0	307.16	Bee23	28.31	28.76	14	True
0	307.32	Bee12	29.17	28.97	11	True
0	307.32	Bee12	29.17	28.97	12	True
0	307.32	Bee12	29.17	28.97	13	True
0	308.47	Bee28	29.16	27.39	11	True
0	308.47	Bee25	18.06	34.83	12	True
0	308.63	Bee30	26.02	15.57	19	True
0	308.83	Bee27	16.65	34.32	8	False
0	311.39	Bee09	28.09	14.48	16	True
0	311.60	Bee27	17.13	33.79	8	True
0	312.48	Bee39	13.28	25.18	14	True
0	312.61	Bee36	27.39	15.70	15	True
0	312.61	Bee36	27.39	15.70	16	True
0	313.40	Bee39	15.09	25.48	15	True
0	313.40	Bee39	15.09	25.48	16	True
0	313.40	Bee25	15.09	25.43	13	True
0	314.60	Bee06	25.41	25.44	12	True
0	314.60	Bee06	25.41	25.44	13	True
0	315.85	Bee27	22.88	27.53	9	True
0	315.85	Bee27	22.88	27.53	10	True
0	317.23	Bee15	29.90	28.15	10	True
0	317.84	Bee14	23.41	24.39	10	True
0	317.84	Bee14	23.41	24.39	11	True
0	318.30	Bee11	34.86	31.48	9	True
0	320.74	Bee11	30.38	29.54	10	True
0	320.91	Bee08	13.46	29.06	14	False
0	321.06	Bee26	28.13	15.68	15	True
0	321.06	Bee26	28.13	15.68	16	True
0	322.02	Bee38	35.51	19.77	7	True
0	322.27	Bee31	25.21	24.26	12	True
0	322.27	Bee31	25.21	24.26	13	True
0	324.51	Bee00	23.13	26.01	11	True
0	324.51	Bee00	23.13	26.01	12	True
0	326.32	Bee17	22.12	25.38	9	True
0	326.32	Bee17	22.12	25.38	10	True
0	326.55	Bee21	32.54	34.00	8	True
0	327.01	Bee38	36.30	29.72	7	False
0	328.56	Bee21	30.08	30.83	9	True
0	331.59	Bee05	29.23	14.24	23	True
