Run	Time	Name	X_pos	Y_pos	Collision	OnCue
0	16.78	Bee20	24.31	48.60	5	False
0	17.74	Bee05	10.87	1.02	4	False
0	17.74	Bee05	10.87	1.02	5	False
0	17.74	Bee18	3.98	26.82	3	False
0	17.74	Bee18	3.98	26.82	4	False
0	17.74	Bee18	3.98	26.82	5	False
0	17.74	Bee18	3.98	26.82	6	False
0	18.70	Bee02	23.41	48.90	1	False
0	18.70	Bee20	24.03	48.42	6	False
0	18.70	Bee25	10.63	25.13	1	False
0	18.93	Bee21	16.21	15.47	0	True
0	19.84	Bee19	23.11	2.35	1	False
0	19.84	Bee22	23.76	2.76	1	False
0	19.84	Bee22	23.76	2.76	2	False
0	20.08	Bee08	13.88	2.86	2	False
0	21.40	Bee03	35.49	32.20	0	True
0	22.45	Bee08	13.49	1.88	3	False
0	23.50	Bee12	5.72	48.63	3	False
0	23.50	Bee17	26.65	13.00	1	True
0	23.50	Bee23	5.71	47.95	1	False
0	24.65	Bee15	11.56	23.56	1	True
0	24.87	Bee27	29.43	3.74	2	False
0	25.30	Bee13	32.04	36.74	0	False
0	25.51	Bee10	36.91	27.58	1	True
0	26.37	Bee03	28.01	38.75	0	False
0	26.60	Bee29	28.17	13.44	0	True
0	27.66	Bee07	36.76	39.58	1	False
0	27.66	Bee13	36.04	39.26	1	False
0	27.88	Bee04	2.82	47.71	4	False
0	27.88	Bee04	2.82	47.71	5	False
0	27.88	Bee11	3.78	47.76	1	False
0	28.11	Bee18	10.68	43.49	7	False
0	28.11	Bee20	11.44	43.65	7	False
0	28.36	Bee16	10.88	24.11	0	True
0	28.36	Bee24	25.38	12.91	1	True
0	28.60	Bee12	4.60	48.69	4	False
0	28.60	Bee23	10.34	44.53	2	False
0	29.23	Bee13	36.05	39.67	2	False
0	29.62	Bee20	11.38	43.30	8	False
0	29.82	Bee21	16.37	37.25	0	False
0	30.22	Bee04	3.21	47.68	6	False
0	30.22	Bee04	3.21	47.68	7	False
0	30.22	Bee11	3.43	47.58	2	False
0	30.22	Bee11	3.43	47.58	3	False
0	30.46	Bee15	23.07	25.24	2	True
0	32.33	Bee18	15.13	42.29	8	False
0	32.55	Bee04	3.38	48.55	8	False
0	32.76	Bee20	13.89	42.41	9	False
0	32.97	Bee26	48.15	29.28	1	False
0	33.54	Bee03	17.24	48.20	1	False
0	33.54	Bee23	16.78	47.32	3	False
0	33.54	Bee23	16.78	47.32	4	False
0	33.96	Bee12	3.96	48.84	5	False
0	34.50	Bee21	16.44	46.61	1	False
0	34.50	Bee21	16.44	46.61	2	False
0	35.11	Bee10	21.64	39.19	1	False
0	35.11	Bee16	16.04	36.58	0	False
0	35.83	Bee16	16.59	37.91	1	False
0	35.83	Bee16	16.59	37.91	2	False
0	35.83	Bee18	16.08	38.31	9	False
0	35.83	Bee23	16.59	47.74	5	False
0	36.94	Bee17	21.05	39.29	1	False
0	38.53	Bee25	5.88	6.54	2	False
0	38.81	Bee23	18.01	48.27	6	False
0	38.81	Bee24	37.05	30.24	1	False
0	39.08	Bee16	20.12	38.71	3	False
0	39.36	Bee29	13.62	34.42	0	False
0	39.36	Bee29	13.62	34.42	1	False
0	39.62	Bee18	12.97	34.76	10	False
0	39.62	Bee20	9.52	34.10	10	False
0	40.39	Bee23	18.18	48.81	7	False
0	40.39	Bee23	18.18	48.81	8	False
0	40.67	Bee26	36.99	25.24	1	True
0	41.35	Bee17	19.22	47.92	2	False
0	43.07	Bee10	8.97	48.83	2	False
0	43.07	Bee11	10.88	26.97	3	True
0	43.07	Bee28	46.64	11.50	1	False
0	43.07	Bee28	46.64	11.50	2	False
0	43.61	Bee20	12.88	32.73	10	True
0	43.61	Bee21	8.43	49.29	3	False
0	43.89	Bee17	17.57	48.02	3	False
0	44.09	Bee23	16.99	49.04	9	False
0	44.51	Bee13	9.55	39.64	3	False
0	44.51	Bee18	9.26	38.71	11	False
0	45.54	Bee12	20.51	38.64	5	True
0	45.54	Bee17	17.40	48.40	4	False
0	45.54	Bee17	17.40	48.40	5	False
0	45.54	Bee17	17.40	48.40	6	False
0	46.52	Bee01	17.16	29.49	2	True
0	46.52	Bee18	9.50	39.03	12	False
0	46.52	Bee18	9.50	39.03	13	False
0	46.76	Bee09	10.75	25.05	2	True
0	46.98	Bee14	15.67	15.64	0	True
0	47.25	Bee03	18.02	49.01	2	False
0	47.25	Bee03	18.02	49.01	3	False
0	47.25	Bee17	17.70	48.86	7	False
0	47.25	Bee17	17.70	48.86	8	False
0	47.25	Bee17	17.70	48.86	9	False
0	47.83	Bee10	8.84	49.40	3	False
0	47.83	Bee10	8.84	49.40	4	False
0	47.83	Bee29	17.90	48.10	2	False
0	47.83	Bee29	17.90	48.10	3	False
0	48.87	Bee11	14.82	16.05	3	False
0	48.87	Bee17	18.04	48.87	10	False
0	49.88	Bee29	17.43	48.41	4	False
0	50.20	Bee22	11.07	28.36	2	True
0	50.20	Bee23	14.33	45.96	10	False
0	52.79	Bee27	14.71	19.75	2	True
0	55.71	Bee12	37.82	27.98	5	False
0	55.71	Bee16	22.49	38.26	3	True
0	55.71	Bee22	16.80	37.78	2	False
0	55.71	Bee26	8.69	14.98	1	False
0	56.79	Bee20	37.27	22.75	10	False
0	57.04	Bee00	48.27	3.34	1	False
0	57.04	Bee05	21.51	13.13	5	True
0	57.04	Bee22	18.18	40.05	3	False
0	57.04	Bee22	18.18	40.05	4	False
0	57.04	Bee22	18.18	40.05	5	False
0	57.04	Bee22	18.18	40.05	6	False
0	57.04	Bee28	47.51	3.90	3	False
0	57.04	Bee29	18.35	39.95	5	False
0	57.04	Bee29	18.35	39.95	6	False
0	57.36	Bee14	21.27	35.63	1	True
0	57.36	Bee27	21.99	25.27	3	True
