Run	Time	Name	X_pos	Y_pos
0	0.02	Bee056	32.48	44.46
0	0.02	Bee057	35.47	49.53
0	0.02	Bee058	43.53	44.52
0	0.02	Bee059	22.52	36.54
0	0.02	Bee060	11.46	37.48
0	0.02	Bee061	12.52	24.53
0	0.02	Bee062	33.51	8.54
0	0.02	Bee063	36.47	1.53
0	0.02	Bee064	9.53	20.47
0	0.02	Bee065	35.53	9.48
0	0.02	Bee066	32.46	9.51
0	0.02	Bee067	4.47	41.52
0	0.02	Bee068	41.46	42.51
0	0.02	Bee069	36.46	10.49
0	0.02	Bee070	44.51	21.46
0	0.02	Bee071	23.54	20.49
0	0.02	Bee072	14.51	27.46
0	0.02	Bee073	31.54	46.50
0	0.02	Bee074	5.46	36.51
0	0.02	Bee075	14.54	21.49
0	0.02	Bee076	21.54	6.52
0	0.02	Bee077	49.54	15.51
0	0.02	Bee078	33.51	15.54
0	0.02	Bee079	37.49	33.54
0	0.02	Bee080	22.50	39.54
0	0.02	Bee081	27.47	17.53
0	0.02	Bee082	12.54	0.48
0	0.02	Bee083	1.52	34.47
0	0.02	Bee084	30.47	34.52
0	0.02	Bee085	33.49	14.54
0	0.02	Bee086	11.47	3.53
0	0.02	Bee087	34.54	21.49
0	0.02	Bee088	30.46	47.48
0	0.02	Bee089	15.54	26.51
0	0.02	Bee090	7.50	27.54
0	0.02	Bee091	22.46	40.50
0	0.02	Bee092	45.46	43.49
0	0.02	Bee093	13.52	35.54
0	0.02	Bee094	15.53	45.48
0	0.02	Bee095	45.52	25.53
0	0.02	Bee096	5.48	17.53
0	0.02	Bee097	32.54	17.49
0	0.02	Bee098	36.54	12.49
0	0.02	Bee099	11.53	25.52
0	1.00	Bee000	23.28	43.66
0	1.00	Bee001	41.49	4.33
0	1.00	Bee002	43.17	16.59
0	1.00	Bee003	36.51	0.54
0	1.00	Bee004	7.50	22.57
0	1.00	Bee005	39.55	47.92
0	1.00	Bee006	37.59	46.17
0	1.00	Bee007	14.33	39.88
0	1.00	Bee008	26.50	31.53
0	1.00	Bee009	36.53	11.47
0	1.00	Bee010	48.53	32.21
0	1.00	Bee011	30.86	35.82
0	1.00	Bee012	45.53	11.48
0	1.00	Bee013	17.65	36.14
0	1.00	Bee014	22.57	3.02
0	1.00	Bee015	32.67	4.39
0	1.00	Bee016	21.86	28.04
0	1.00	Bee017	18.62	18.84
0	1.00	Bee018	0.99	20.74
0	1.00	Bee019	21.46	5.51
0	1.00	Bee020	32.19	5.65
0	1.00	Bee021	46.55	14.92
0	1.00	Bee022	4.11	15.94
0	1.00	Bee023	20.47	24.85
0	1.00	Bee024	1.71	32.67
0	1.00	Bee025	39.47	49.48
0	1.00	Bee026	30.14	28.04
0	1.00	Bee027	34.51	48.46
0	1.00	Bee028	2.55	42.92
0	1.00	Bee029	49.54	10.50
0	1.00	Bee030	16.85	40.47
0	1.00	Bee031	8.62	26.18
0	1.00	Bee032	48.94	22.89
0	1.00	Bee033	11.59	1.92
0	1.00	Bee034	35.53	48.53
0	1.00	Bee035	32.54	7.49
0	1.00	Bee036	6.74	44.52
0	1.00	Bee037	43.31	35.32
0	1.00	Bee038	5.41	12.28
0	1.00	Bee039	24.92	1.91
0	1.00	Bee040	44.47	44.52
0	1.00	Bee041	47.47	27.27
0	1.00	Bee042	17.15	33.39
0	1.00	Bee043	25.05	45.55
0	1.00	Bee044	25.43	11.50
0	1.00	Bee045	28.36	2.49
0	1.00	Bee046	20.40	34.49
0	1.00	Bee047	45.46	10.51
0	1.00	Bee048	37.68	49.00
0	1.00	Bee049	2.30	25.38
0	1.00	Bee050	28.50	34.38
0	1.00	Bee051	19.29	45.51
0	1.00	Bee052	32.19	28.99
0	1.00	Bee053	31.98	41.43
0	1.00	Bee054	31.79	25.47
0	1.00	Bee055	0.97	5.04
0	1.00	Bee056	31.59	42.72
0	1.00	Bee057	35.47	49.53
0	1.00	Bee058	43.53	44.52
0	1.00	Bee059	23.41	38.28
0	1.00	Bee060	9.68	36.69
0	1.00	Bee061	13.00	25.13
0	1.00	Bee062	33.62	9.20
0	1.00	Bee063	34.95	2.76
0	1.00	Bee064	10.81	18.99
0	1.00	Bee065	37.12	8.33
0	1.00	Bee066	30.64	10.22
0	1.00	Bee067	4.47	41.52
0	1.00	Bee068	39.60	43.12
0	1.00	Bee069	35.82	10.31
0	1.00	Bee070	44.95	19.55
0	1.00	Bee071	25.46	20.12
0	1.00	Bee072	14.51	27.46
0	1.00	Bee073	33.50	46.50
0	1.00	Bee074	3.64	37.22
0	1.00	Bee075	16.43	20.98
0	1.00	Bee076	23.29	7.38
0	1.00	Bee077	49.54	15.51
0	1.00	Bee078	33.67	16.29
0	1.00	Bee079	36.78	35.36
0	1.00	Bee080	22.50	39.54
0	1.00	Bee081	26.14	18.96
0	1.00	Bee082	12.54	0.48
0	1.00	Bee083	1.90	33.80
0	1.00	Bee084	29.56	35.09
0	1.00	Bee085	33.49	14.54
0	1.00	Bee086	10.11	4.94
0	1.00	Bee087	36.45	21.08
0	1.00	Bee088	28.69	46.66
0	1.00	Bee089	17.46	26.88
0	1.00	Bee090	7.53	29.50
0	1.00	Bee091	22.46	40.50
0	1.00	Bee092	44.80	43.38
0	1.00	Bee093	14.34	37.31
0	1.00	Bee094	17.19	44.44
0	1.00	Bee095	46.41	26.75
0	1.00	Bee096	4.50	19.23
0	1.00	Bee097	33.29	17.33
0	1.00	Bee098	36.54	12.49
0	1.00	Bee099	12.18	25.93
0	2.00	Bee000	24.06	41.82
0	2.00	Bee001	43.48	4.15
0	2.00	Bee002	44.35	17.35
0	2.00	Bee003	36.50	0.55
0	2.00	Bee004	5.50	22.64
0	2.00	Bee005	38.67	48.10
0	2.00	Bee006	38.05	46.89
0	2.00	Bee007	13.79	39.15
0	2.00	Bee008	28.50	31.57
0	2.00	Bee009	36.54	11.48
0	2.00	Bee010	49.05	33.09
0	2.00	Bee011	30.86	35.82
0	2.00	Bee012	45.53	11.47
0	2.00	Bee013	18.79	37.78
0	2.00	Bee014	20.64	3.53
0	2.00	Bee015	32.67	4.39
0	2.00	Bee016	23.23	26.58
0	2.00	Bee017	19.74	17.19
0	2.00	Bee018	0.98	20.76
0	2.00	Bee019	21.46	5.51
0	2.00	Bee020	32.19	5.65
0	2.00	Bee021	44.59	15.33
0	2.00	Bee022	2.72	17.38
0	2.00	Bee023	22.44	25.19
0	2.00	Bee024	1.20	32.10
0	2.00	Bee025	39.46	49.48
0	2.00	Bee026	28.77	26.58
0	2.00	Bee027	34.52	48.46
0	2.00	Bee028	0.98	43.25
0	2.00	Bee029	49.54	10.49
0	2.00	Bee030	17.19	42.44
0	2.00	Bee031	6.74	26.87
0	2.00	Bee032	49.01	22.95
0	2.00	Bee033	9.68	1.33
0	2.00	Bee034	35.53	48.53
0	2.00	Bee035	32.67	6.94
0	2.00	Bee036	6.99	42.53
0	2.00	Bee037	44.13	37.15
0	2.00	Bee038	6.32	14.06
0	2.00	Bee039	23.75	1.59
0	2.00	Bee040	44.47	44.53
0	2.00	Bee041	47.46	27.27
0	2.00	Bee042	17.80	35.28
0	2.00	Bee043	24.60	43.60
0	2.00	Bee044	25.36	13.50
0	2.00	Bee045	28.22	4.49
0	2.00	Bee046	20.29	36.49
0	2.00	Bee047	45.46	10.52
0	2.00	Bee048	37.68	49.00
0	2.00	Bee049	4.09	26.25
0	2.00	Bee050	28.50	34.38
0	2.00	Bee051	19.18	44.41
0	2.00	Bee052	30.88	27.48
0	2.00	Bee053	31.98	41.43
0	2.00	Bee054	30.07	24.44
0	2.00	Bee055	0.97	5.04
0	2.00	Bee056	31.59	42.72
0	2.00	Bee057	35.46	49.52
0	2.00	Bee058	43.53	44.53
0	2.00	Bee059	23.62	38.70
0	2.00	Bee060	7.85	35.87
0	2.00	Bee061	13.00	25.13
0	2.00	Bee062	33.62	9.20
0	2.00	Bee063	33.84	3.66
0	2.00	Bee064	12.12	17.48
0	2.00	Bee065	38.73	7.15
0	2.00	Bee066	28.77	10.93
0	2.00	Bee067	4.09	41.21
0	2.00	Bee068	37.70	43.74
0	2.00	Bee069	35.33	9.19
0	2.00	Bee070	45.28	18.14
0	2.00	Bee071	25.47	20.12
0	2.00	Bee072	14.51	27.46
0	2.00	Bee073	35.50	46.50
0	2.00	Bee074	1.77	37.93
0	2.00	Bee075	18.36	20.47
0	2.00	Bee076	25.09	8.25
0	2.00	Bee077	49.54	15.50
0	2.00	Bee078	33.67	16.29
0	2.00	Bee079	36.07	37.23
0	2.00	Bee080	22.49	39.54
0	2.00	Bee081	26.11	18.99
0	2.00	Bee082	12.54	0.49
0	2.00	Bee083	1.90	33.80
0	2.00	Bee084	29.56	35.09
0	2.00	Bee085	32.28	14.98
0	2.00	Bee086	8.72	6.38
0	2.00	Bee087	38.41	20.67
0	2.00	Bee088	26.88	45.81
0	2.00	Bee089	19.43	27.26
0	2.00	Bee090	7.57	31.50
0	2.00	Bee091	22.46	40.49
0	2.00	Bee092	44.80	43.36
0	2.00	Bee093	14.77	38.21
0	2.00	Bee094	18.13	43.86
0	2.00	Bee095	46.41	26.75
0	2.00	Bee096	3.50	20.96
0	2.00	Bee097	33.29	17.33
0	2.00	Bee098	36.54	12.49
0	2.00	Bee099	12.19	25.92
0	3.00	Bee000	24.84	39.98
0	3.00	Bee001	45.47	3.98
0	3.00	Bee002	44.36	17.35
0	3.00	Bee003	36.53	0.61
0	3.00	Bee004	3.80	22.70
0	3.00	Bee005	38.67	48.10
0	3.00	Bee006	38.06	46.88
0	3.00	Bee007	13.53	39.22
0	3.00	Bee008	30.49	31.60
0	3.00	Bee009	36.54	11.54
0	3.00	Bee010	49.05	33.09
0	3.00	Bee011	30.78	35.77
0	3.00	Bee012	45.53	11.47
0	3.00	Bee013	19.94	39.41
0	3.00	Bee014	18.71	4.05
0	3.00	Bee015	32.82	4.36
0	3.00	Bee016	23.40	26.39
0	3.00	Bee017	20.85	15.53
0	3.00	Bee018	0.98	20.76
0	3.00	Bee019	20.92	3.92
0	3.00	Bee020	30.34	5.98
0	3.00	Bee021	42.64	15.75
0	3.00	Bee022	1.34	18.81
0	3.00	Bee023	22.74	25.25
0	3.00	Bee024	0.99	31.86
0	3.00	Bee025	39.46	49.49
0	3.00	Bee026	27.41	25.12
0	3.00	Bee027	34.52	48.45
0	3.00	Bee028	0.98	43.25
0	3.00	Bee029	49.54	10.49
0	3.00	Bee030	17.26	42.83
0	3.00	Bee031	5.99	27.14
0	3.00	Bee032	48.64	24.40
0	3.00	Bee033	8.56	0.99
0	3.00	Bee034	35.53	48.53
0	3.00	Bee035	32.67	6.94
0	3.00	Bee036	7.23	40.55
0	3.00	Bee037	44.94	38.98
0	3.00	Bee038	7.22	15.84
0	3.00	Bee039	21.82	1.06
0	3.00	Bee040	45.31	45.46
0	3.00	Bee041	47.46	27.27
0	3.00	Bee042	18.45	37.17
0	3.00	Bee043	24.15	41.66
0	3.00	Bee044	25.29	15.49
0	3.00	Bee045	28.08	6.48
0	3.00	Bee046	20.24	37.47
0	3.00	Bee047	45.45	10.52
0	3.00	Bee048	37.69	48.99
0	3.00	Bee049	4.80	26.60
0	3.00	Bee050	28.50	34.38
0	3.00	Bee051	19.16	44.40
0	3.00	Bee052	29.57	25.98
0	3.00	Bee053	31.97	41.43
0	3.00	Bee054	28.36	23.41
0	3.00	Bee055	0.96	5.04
0	3.00	Bee056	31.60	42.71
0	3.00	Bee057	35.46	49.53
0	3.00	Bee058	42.81	45.00
0	3.00	Bee059	23.54	38.77
0	3.00	Bee060	6.02	35.06
0	3.00	Bee061	13.00	25.13
0	3.00	Bee062	32.03	9.48
0	3.00	Bee063	33.84	3.66
0	3.00	Bee064	13.43	15.98
0	3.00	Bee065	40.35	5.98
0	3.00	Bee066	26.90	11.65
0	3.00	Bee067	2.56	39.92
0	3.00	Bee068	35.80	44.35
0	3.00	Bee069	34.52	7.37
0	3.00	Bee070	45.28	18.14
0	3.00	Bee071	25.47	20.12
0	3.00	Bee072	14.51	27.46
0	3.00	Bee073	36.95	46.50
0	3.00	Bee074	0.94	38.25
0	3.00	Bee075	20.29	19.95
0	3.00	Bee076	26.89	9.13
0	3.00	Bee077	49.55	15.49
0	3.00	Bee078	33.66	16.29
0	3.00	Bee079	35.35	39.10
0	3.00	Bee080	22.09	39.32
0	3.00	Bee081	26.11	18.99
0	3.00	Bee082	12.97	2.38
0	3.00	Bee083	1.22	33.23
0	3.00	Bee084	29.56	35.09
0	3.00	Bee085	30.40	15.66
0	3.00	Bee086	7.34	7.81
0	3.00	Bee087	40.36	20.25
0	3.00	Bee088	25.07	44.97
0	3.00	Bee089	21.38	27.64
0	3.00	Bee090	7.60	33.49
0	3.00	Bee091	22.46	40.49
0	3.00	Bee092	44.81	41.36
0	3.00	Bee093	14.75	38.23
0	3.00	Bee094	18.14	43.86
0	3.00	Bee095	45.54	27.64
0	3.00	Bee096	2.50	22.69
0	3.00	Bee097	33.29	17.33
0	3.00	Bee098	37.14	14.06
0	3.00	Bee099	12.19	25.92
0	4.00	Bee000	25.62	38.14
0	4.00	Bee001	47.46	3.80
0	4.00	Bee002	44.36	17.35
0	4.00	Bee003	37.35	2.44
0	4.00	Bee004	3.80	22.70
0	4.00	Bee005	38.64	47.98
0	4.00	Bee006	38.06	46.88
0	4.00	Bee007	11.61	39.78
0	4.00	Bee008	32.49	31.64
0	4.00	Bee009	36.53	13.54
0	4.00	Bee010	49.06	33.08
0	4.00	Bee011	30.78	35.77
0	4.00	Bee012	45.54	11.47
0	4.00	Bee013	20.67	40.46
0	4.00	Bee014	16.78	4.57
0	4.00	Bee015	32.82	4.36
0	4.00	Bee016	23.40	26.39
0	4.00	Bee017	21.97	13.87
0	4.00	Bee018	0.97	20.76
0	4.00	Bee019	20.27	2.03
0	4.00	Bee020	28.37	6.33
0	4.00	Bee021	40.68	16.16
0	4.00	Bee022	0.99	19.17
0	4.00	Bee023	22.74	25.25
0	4.00	Bee024	1.04	31.81
0	4.00	Bee025	39.47	49.49
0	4.00	Bee026	26.05	23.65
0	4.00	Bee027	34.52	48.45
0	4.00	Bee028	0.97	43.24
0	4.00	Bee029	49.55	10.49
0	4.00	Bee030	17.27	42.83
0	4.00	Bee031	5.98	27.14
0	4.00	Bee032	48.30	25.77
0	4.00	Bee033	7.87	1.44
0	4.00	Bee034	35.53	48.54
0	4.00	Bee035	33.12	6.80
0	4.00	Bee036	7.47	38.57
0	4.00	Bee037	45.18	39.51
0	4.00	Bee038	8.13	17.62
0	4.00	Bee039	21.57	1.00
0	4.00	Bee040	46.65	46.95
0	4.00	Bee041	47.33	26.51
0	4.00	Bee042	19.10	39.06
0	4.00	Bee043	23.80	40.14
0	4.00	Bee044	25.22	17.49
0	4.00	Bee045	27.94	8.47
0	4.00	Bee046	20.05	37.53
0	4.00	Bee047	45.45	10.52
0	4.00	Bee048	37.69	48.99
0	4.00	Bee049	4.80	26.60
0	4.00	Bee050	28.50	34.38
0	4.00	Bee051	19.16	44.40
0	4.00	Bee052	28.26	24.47
0	4.00	Bee053	31.97	41.43
0	4.00	Bee054	26.65	22.38
0	4.00	Bee055	1.23	6.69
0	4.00	Bee056	31.60	42.71
0	4.00	Bee057	35.46	49.53
0	4.00	Bee058	41.13	46.08
0	4.00	Bee059	23.54	38.77
0	4.00	Bee060	4.20	34.25
0	4.00	Bee061	14.33	24.09
0	4.00	Bee062	30.06	9.82
0	4.00	Bee063	33.84	3.66
0	4.00	Bee064	14.74	14.47
0	4.00	Bee065	41.97	4.80
0	4.00	Bee066	25.04	12.36
0	4.00	Bee067	1.80	39.28
0	4.00	Bee068	33.90	44.97
0	4.00	Bee069	34.30	6.86
0	4.00	Bee070	45.27	18.14
0	4.00	Bee071	25.47	20.12
0	4.00	Bee072	14.51	27.46
0	4.00	Bee073	36.95	46.49
0	4.00	Bee074	0.94	38.25
0	4.00	Bee075	22.22	19.43
0	4.00	Bee076	28.69	10.00
0	4.00	Bee077	49.55	15.49
0	4.00	Bee078	33.66	16.29
0	4.00	Bee079	34.64	40.96
0	4.00	Bee080	20.90	38.66
0	4.00	Bee081	26.11	18.99
0	4.00	Bee082	13.42	4.33
0	4.00	Bee083	0.94	33.34
0	4.00	Bee084	29.56	35.09
0	4.00	Bee085	28.52	16.34
0	4.00	Bee086	5.95	9.25
0	4.00	Bee087	42.32	19.84
0	4.00	Bee088	23.25	44.12
0	4.00	Bee089	23.35	28.03
0	4.00	Bee090	7.64	35.49
0	4.00	Bee091	21.89	40.57
0	4.00	Bee092	44.81	40.68
0	4.00	Bee093	14.76	38.38
0	4.00	Bee094	18.14	43.86
0	4.00	Bee095	44.15	29.07
0	4.00	Bee096	1.50	24.42
0	4.00	Bee097	33.29	17.33
0	4.00	Bee098	37.85	15.93
0	4.00	Bee099	12.19	25.92
