Run	Time	Name	X_pos	Y_pos	State	Delay	OnCue
0	0.02	Bee010	30.46	19.50	0	58.06007	True
0	0.02	Bee011	39.49	49.46	0	0	False
0	0.02	Bee011	39.49	49.46	0	0	False
0	0.02	Bee038	14.52	11.46	0	0	False
0	0.02	Bee040	13.53	1.53	0	0	False
0	0.02	Bee041	15.47	11.53	0	0	False
0	0.02	Bee045	6.46	48.49	0	0	False
0	0.02	Bee072	29.53	20.47	0	58.90559	True
0	0.02	Bee090	6.51	47.54	0	0	False
0	0.35	Bee006	40.19	39.66	0	0	False
0	0.35	Bee019	14.61	1.80	0	0	False
0	0.35	Bee030	22.54	11.21	0	0	False
0	0.35	Bee082	47.16	13.25	0	0	False
0	0.40	Bee060	42.86	1.79	0	0	False
0	0.41	Bee003	21.81	12.07	0	0	False
0	0.41	Bee014	10.92	36.92	0	0	False
0	0.41	Bee014	10.92	36.92	0	0	False
0	0.41	Bee037	30.31	33.63	0	51.34074	True
0	0.41	Bee049	30.02	34.84	0	36.92308	True
0	0.41	Bee055	11.02	36.12	0	0	False
0	0.41	Bee067	47.84	13.76	0	0	False
0	0.41	Bee084	18.92	17.20	0	53.40659	True
0	0.48	Bee093	24.97	15.71	0	55.57	True
0	0.50	Bee025	7.84	28.43	0	0	False
0	0.50	Bee001	8.50	29.50	0	0	False
0	0.50	Bee095	25.14	14.44	0	46.25114	True
0	0.51	Bee000	14.50	46.32	0	0	False
0	0.60	Bee031	42.55	17.92	0	0	False
0	0.60	Bee083	42.19	16.66	0	0	False
0	0.61	Bee050	15.12	47.66	0	0	False
0	0.65	Bee029	6.16	33.25	0	0	False
0	0.65	Bee059	4.79	33.23	0	0	False
0	0.65	Bee059	4.79	33.23	0	0	False
0	0.65	Bee081	3.50	32.81	0	0	False
0	0.90	Bee053	31.40	16.06	0	37.62029	True
0	0.94	Bee005	30.35	16.82	0	53.2743	True
0	1.02	Bee046	14.64	28.34	0	42.35813	True
0	1.07	Bee068	14.67	29.54	0	33.03371	True
0	1.14	Bee069	47.81	45.37	0	0	False
0	1.20	Bee051	13.41	47.37	0	0	False
0	1.20	Bee026	42.34	46.55	0	0	False
0	1.20	Bee062	12.66	46.55	0	0	False
0	1.20	Bee088	41.62	47.37	0	0	False
0	1.20	Bee088	41.62	47.37	0	0	False
0	1.36	Bee040	13.53	1.54	0	0	False
0	1.43	Bee067	47.84	13.75	0	0	False
0	1.50	Bee096	32.71	16.52	0	15.91477	True
0	1.50	Bee006	40.28	39.84	0	0	False
0	1.50	Bee075	41.51	40.19	0	0	False
0	1.66	Bee008	46.53	14.15	0	0	False
0	1.76	Bee045	6.46	48.48	0	0	False
0	1.88	Bee000	14.70	46.56	0	0	False
0	1.92	Bee001	8.49	29.49	0	0	False
0	1.96	Bee038	14.53	11.47	0	0	False
0	1.96	Bee041	15.46	11.52	0	0	False
0	1.96	Bee076	48.69	47.61	0	0	False
0	1.96	Bee090	6.50	47.54	0	0	False
0	1.98	Bee013	48.98	16.83	0	0	False
0	1.99	Bee044	18.59	42.21	0	0	False
0	2.00	Bee027	17.57	43.07	0	0	False
0	2.01	Bee019	14.60	1.80	0	0	False
0	2.20	Bee042	11.28	46.77	0	0	False
0	2.22	Bee026	42.34	46.55	0	0	False
0	2.22	Bee062	12.66	46.56	0	0	False
0	2.22	Bee088	41.62	47.37	0	0	False
0	2.22	Bee050	15.12	47.66	0	0	False
0	2.25	Bee002	9.75	37.60	0	0	False
0	2.26	Bee029	6.16	33.25	0	0	False
0	2.28	Bee014	10.84	37.01	0	0	False
0	2.34	Bee023	45.18	27.13	0	0	False
0	2.35	Bee032	16.03	46.95	0	0	False
0	2.37	Bee040	13.53	1.54	0	0	False
0	2.41	Bee031	42.55	17.91	0	0	False
0	2.47	Bee060	44.58	1.70	0	0	False
0	2.47	Bee083	42.30	16.69	0	0	False
0	2.50	Bee024	23.88	29.31	0	59.40509	True
0	2.50	Bee043	22.77	30.04	0	59.21132	True
0	2.61	Bee051	13.42	47.37	0	0	False
0	2.61	Bee057	32.11	15.03	0	0	False
0	2.71	Bee006	40.29	39.84	0	0	False
0	2.91	Bee066	30.62	21.33	0	58.75231	True
0	2.95	Bee075	41.50	40.11	0	0	False
0	2.97	Bee090	6.50	47.55	0	0	False
0	2.97	Bee090	6.50	47.55	0	0	False
0	3.00	Bee044	18.59	42.21	0	0	False
0	3.04	Bee067	47.84	13.76	0	0	False
0	3.07	Bee008	46.53	14.14	0	0	False
0	3.18	Bee038	14.53	11.46	0	0	False
0	3.18	Bee076	48.69	47.61	0	0	False
0	3.21	Bee079	32.61	13.86	0	0	False
0	3.22	Bee001	8.46	29.30	0	0	False
0	3.29	Bee016	9.11	28.27	0	0	False
0	3.41	Bee027	17.57	43.07	0	0	False
0	3.42	Bee019	14.60	1.79	0	0	False
0	3.43	Bee088	41.63	47.36	0	0	False
0	3.48	Bee060	44.58	1.71	0	0	False
0	3.49	Bee000	14.70	46.57	0	0	False
0	3.57	Bee045	6.45	48.48	0	0	False
0	3.59	Bee013	48.98	16.83	0	0	False
0	3.63	Bee062	12.65	46.56	0	0	False
0	3.68	Bee083	42.31	16.70	0	0	False
0	3.75	Bee006	40.33	39.79	0	0	False
0	3.75	Bee070	11.19	27.51	0	0	False
0	3.76	Bee012	10.66	28.77	0	0	False
0	3.81	Bee042	11.28	46.77	0	0	False
0	3.82	Bee031	42.54	17.91	0	0	False
0	3.83	Bee050	15.12	47.66	0	0	False
0	3.83	Bee050	15.12	47.66	0	0	False
0	3.96	Bee077	24.39	1.22	0	0	False
0	3.98	Bee040	13.53	1.54	0	0	False
0	4.03	Bee026	42.34	46.55	0	0	False
0	4.03	Bee009	38.17	1.01	0	0	False
0	4.09	Bee014	10.84	37.00	0	0	False
0	4.16	Bee032	16.03	46.96	0	0	False
0	4.25	Bee007	7.91	14.21	0	0	False
0	4.27	Bee074	9.06	14.90	0	0	False
0	4.30	Bee016	9.11	28.28	0	0	False
0	4.33	Bee091	19.88	38.82	0	0	False
0	4.35	Bee054	20.96	39.55	0	0	False
0	4.38	Bee090	6.50	47.55	0	0	False
0	4.42	Bee057	32.11	15.03	0	0	False
0	4.44	Bee088	41.63	47.36	0	0	False
0	4.44	Bee088	41.63	47.36	0	0	False
0	4.45	Bee067	47.83	13.75	0	0	False
0	4.49	Bee060	44.59	1.71	0	0	False
0	4.62	Bee051	13.72	47.65	0	0	False
0	4.63	Bee019	14.59	1.79	0	0	False
0	4.70	Bee036	46.16	21.12	0	0	False
0	4.70	Bee089	45.02	20.53	0	0	False
0	4.77	Bee085	23.21	0.95	0	0	False
0	4.82	Bee079	32.60	13.86	0	0	False
0	4.84	Bee062	12.65	46.56	0	0	False
0	4.89	Bee083	42.30	16.70	0	0	False
0	4.90	Bee071	39.45	0.57	0	0	False
0	4.95	Bee063	39.45	45.08	0	0	False
0	5.02	Bee011	38.40	45.90	0	0	False
0	5.03	Bee013	48.99	16.76	0	0	False
0	5.04	Bee026	42.34	46.56	0	0	False
0	5.04	Bee050	15.12	47.65	0	0	False
0	5.04	Bee050	15.12	47.65	0	0	False
0	5.05	Bee061	1.24	36.17	0	0	False
0	5.24	Bee042	11.32	46.78	0	0	False
0	5.30	Bee000	14.70	46.57	0	0	False
0	5.36	Bee070	11.18	27.51	0	0	False
0	5.37	Bee012	10.66	28.76	0	0	False
0	5.43	Bee031	42.54	17.91	0	0	False
0	5.44	Bee009	38.18	1.01	0	0	False
0	5.50	Bee060	44.59	1.71	0	0	False
0	5.55	Bee040	13.47	1.22	0	0	False
0	5.57	Bee077	24.39	1.21	0	0	False
0	5.65	Bee088	41.63	47.35	0	0	False
0	5.69	Bee007	7.96	14.26	0	0	False
0	5.71	Bee089	45.03	20.53	0	0	False
0	5.72	Bee074	8.97	14.95	0	0	False
0	5.89	Bee058	23.85	14.00	0	36.19992	True
0	6.05	Bee019	14.33	1.96	0	0	False
0	6.28	Bee001	6.00	29.74	0	0	False
0	6.28	Bee004	6.82	8.33	0	0	False
0	6.28	Bee004	6.82	8.33	0	0	False
0	6.28	Bee022	6.81	20.01	0	0	False
0	6.28	Bee073	7.01	7.81	0	0	False
0	6.28	Bee076	45.26	49.23	0	0	False
0	6.28	Bee079	32.40	14.26	0	0	False
0	6.28	Bee090	6.24	47.93	0	0	False
0	6.28	Bee099	6.97	19.38	0	0	False
0	6.76	Bee015	48.99	16.34	0	0	False
0	6.76	Bee015	48.99	16.34	0	0	False
0	6.76	Bee015	48.99	16.34	0	0	False
0	6.76	Bee017	1.83	28.82	0	0	False
0	6.76	Bee042	12.15	46.29	0	0	False
0	6.76	Bee042	12.15	46.29	0	0	False
0	6.76	Bee047	1.46	37.36	0	0	False
0	6.76	Bee057	32.62	15.84	0	0	False
0	6.76	Bee057	32.62	15.84	0	0	False
0	6.76	Bee064	33.28	15.38	0	0	False
0	7.15	Bee000	14.40	47.29	0	0	False
0	7.15	Bee008	41.38	12.67	0	0	False
0	7.15	Bee018	1.35	30.88	0	0	False
0	7.15	Bee018	1.35	30.88	0	0	False
0	7.15	Bee040	12.73	0.97	0	0	False
0	7.15	Bee083	42.89	17.23	0	0	False
0	7.51	Bee026	41.64	46.69	0	0	False
0	7.51	Bee031	43.19	17.62	0	0	False
0	7.51	Bee061	3.45	35.10	0	0	False
0	7.51	Bee062	12.12	47.96	0	0	False
0	7.74	Bee011	36.49	46.36	0	0	False
0	7.74	Bee011	36.49	46.36	0	0	False
0	7.74	Bee030	33.94	12.58	0	0	False
0	7.74	Bee030	33.94	12.58	0	0	False
0	7.74	Bee077	23.97	1.43	0	0	False
0	7.74	Bee086	36.26	46.51	0	0	False
0	7.74	Bee094	33.86	13.54	0	0	False
0	8.39	Bee012	13.90	29.24	0	4.495837	True
0	8.39	Bee012	13.90	29.24	0	4.495837	True
0	8.39	Bee012	13.90	29.24	0	4.495837	True
0	8.39	Bee025	1.12	32.24	0	0	False
0	8.39	Bee025	1.12	32.24	0	0	False
0	8.39	Bee038	14.08	3.06	0	0	False
0	8.39	Bee045	3.50	47.03	0	0	False
0	8.39	Bee055	22.04	29.75	0	59.16383	True
0	8.39	Bee055	22.04	29.75	0	59.16383	True
0	8.39	Bee063	37.02	45.53	0	0	False
0	8.39	Bee067	41.98	13.23	0	0	False
0	8.39	Bee069	42.45	47.21	0	0	False
0	8.39	Bee078	35.67	47.75	0	0	False
0	9.12	Bee001	5.53	28.36	0	0	False
0	9.12	Bee032	23.13	47.18	0	0	False
0	9.12	Bee032	23.13	47.18	0	0	False
0	9.12	Bee039	6.70	47.64	0	0	False
0	9.12	Bee070	13.58	29.67	0	0	False
0	9.12	Bee070	13.58	29.67	0	0	False
0	9.12	Bee079	33.59	15.10	0	0	False
0	9.12	Bee079	33.59	15.10	0	0	False
0	9.59	Bee051	12.03	48.41	0	0	False
0	9.59	Bee051	12.03	48.41	0	0	False
0	9.59	Bee051	12.03	48.41	0	0	False
0	9.59	Bee052	17.97	18.08	0	53.78174	True
0	9.59	Bee057	31.77	16.22	0	32.17068	True
0	9.59	Bee057	31.77	16.22	0	32.17068	True
0	9.59	Bee057	31.77	16.22	0	32.17068	True
0	9.98	Bee004	8.28	11.16	0	0	False
0	9.98	Bee004	8.28	11.16	0	0	False
0	9.98	Bee017	1.99	27.10	0	0	False
0	9.98	Bee017	1.99	27.10	0	0	False
0	9.98	Bee041	22.97	1.62	0	0	False
0	9.98	Bee073	6.88	11.00	0	0	False
0	9.98	Bee074	7.56	10.69	0	0	False
0	9.98	Bee074	7.56	10.69	0	0	False
0	9.98	Bee074	7.56	10.69	0	0	False
0	9.98	Bee081	1.51	36.76	0	0	False
0	9.98	Bee081	1.51	36.76	0	0	False
0	10.44	Bee018	3.39	32.56	0	0	False
0	10.44	Bee018	3.39	32.56	0	0	False
0	10.44	Bee061	3.24	32.47	0	0	False
0	10.44	Bee094	33.99	14.44	0	0	False
