Run	Time	Name	X_pos	Y_pos	State	Delay	OnCue
0	0.02	Bee003	36.51	0.54	0	0	False
0	0.02	Bee009	36.53	11.47	0	0	False
0	0.02	Bee012	45.53	11.48	0	0	False
0	0.02	Bee012	45.53	11.48	0	0	False
0	0.02	Bee019	21.46	5.51	0	0	False
0	0.02	Bee027	34.51	48.46	0	0	False
0	0.02	Bee034	35.53	48.53	0	0	False
0	0.02	Bee035	32.54	7.49	0	0	False
0	0.02	Bee040	44.47	44.52	0	0	False
0	0.02	Bee047	45.46	10.51	0	0	False
0	0.02	Bee058	43.53	44.52	0	0	False
0	0.02	Bee067	4.47	41.52	0	0	False
0	0.02	Bee067	4.47	41.52	0	0	False
0	0.02	Bee072	14.51	27.46	0	44.67824	True
0	0.02	Bee080	22.50	39.54	0	0	False
0	0.02	Bee085	33.49	14.54	0	0	False
0	0.02	Bee085	33.49	14.54	0	0	False
0	0.02	Bee091	22.46	40.50	0	0	False
0	0.02	Bee098	36.54	12.49	0	0	False
0	0.35	Bee039	24.92	1.91	0	0	False
0	0.35	Bee039	24.92	1.91	0	0	False
0	0.35	Bee062	33.62	9.20	0	0	False
0	0.35	Bee069	35.82	10.31	0	0	False
0	0.35	Bee069	35.82	10.31	0	0	False
0	0.35	Bee092	44.80	43.38	0	0	False
0	0.39	Bee011	30.86	35.82	0	0	False
0	0.40	Bee024	1.71	32.67	0	0	False
0	0.40	Bee061	13.00	25.13	0	0.9448819	True
0	0.40	Bee078	33.67	16.29	0	0	False
0	0.40	Bee083	1.90	33.80	0	0	False
0	0.40	Bee097	33.29	17.33	0	23.07692	True
0	0.40	Bee099	12.18	25.93	0	0	False
0	0.45	Bee015	32.67	4.39	0	0	False
0	0.45	Bee020	32.19	5.65	0	0	False
0	0.50	Bee050	28.50	34.38	0	52.06454	True
0	0.55	Bee084	29.56	35.09	0	33.8676	True
0	0.77	Bee095	46.41	26.75	0	0	False
0	0.80	Bee041	47.47	27.27	0	0	False
0	1.00	Bee053	31.98	41.43	0	0	False
0	1.00	Bee056	31.59	42.72	0	0	False
0	1.00	Bee071	25.47	20.12	0	59.31379	True
0	1.02	Bee081	26.11	18.99	0	59.0168	True
0	1.22	Bee057	35.46	49.52	0	0	False
0	1.24	Bee059	23.62	38.70	0	0	False
0	1.36	Bee040	44.47	44.53	0	0	False
0	1.36	Bee058	43.53	44.53	0	0	False
0	1.42	Bee006	38.05	46.89	0	0	False
0	1.45	Bee005	38.67	48.10	0	0	False
0	1.45	Bee007	13.79	39.15	0	0	False
