Run	Time	Name	X_pos	Y_pos	State	Delay	OnCue
0	46.73	Bee15	9.93	13.67	0	0	False
0	46.73	Bee04	9.95	14.64	0	0	False
0	52.30	Bee08	29.71	27.81	0	59.17609	True
0	59.74	Bee10	27.32	32.99	0	57.51079	True
0	59.74	Bee04	31.89	19.61	0	56.74338	True
0	60.94	Bee12	33.87	20.13	0	50.51983	True
0	61.71	Bee19	29.20	28.85	0	59.11195	True
0	64.75	Bee00	28.40	27.91	0	59.38601	True
0	65.99	Bee17	32.42	20.51	0	56.92245	True
0	65.99	Bee17	32.42	20.51	0	56.92245	True
0	67.72	Bee18	23.35	30.66	0	59.08419	True
0	67.72	Bee18	23.35	30.66	0	59.08419	True
0	70.27	Bee16	30.19	30.76	0	58.06007	True
0	76.10	Bee06	28.22	32.19	0	57.99331	True
0	89.13	Bee03	32.83	21.28	0	56.96495	True
0	89.13	Bee03	32.83	21.28	0	56.96495	True
0	90.49	Bee07	20.67	11.10	0	0	False
0	90.85	Bee11	22.58	13.07	0	0	False
0	91.91	Bee05	30.77	33.64	0	48.51675	True
0	96.99	Bee02	31.07	32.71	0	53.13815	True
0	100.57	Bee14	26.26	7.51	0	0	False
0	102.62	Bee11	26.35	32.29	0	58.38275	True
0	113.54	Bee08	29.54	27.62	0	59.24433	True
0	113.71	Bee12	33.34	20.43	0	54.64334	True
0	113.71	Bee12	33.34	20.43	0	54.64334	True
0	113.71	Bee12	33.34	20.43	0	54.64334	True
0	118.48	Bee04	31.82	19.88	0	57.165	True
0	118.48	Bee04	31.82	19.88	0	57.165	True
0	119.40	Bee10	27.04	33.06	0	57.4791	True
0	122.87	Bee19	28.98	28.68	0	59.18809	True
0	122.87	Bee19	28.98	28.68	0	59.18809	True
0	122.87	Bee19	28.98	28.68	0	59.18809	True
0	125.17	Bee17	32.28	20.25	0	56.87906	True
0	125.17	Bee17	32.28	20.25	0	56.87906	True
0	126.22	Bee00	28.45	27.60	0	59.40135	True
0	131.07	Bee16	30.14	29.05	0	58.82758	True
0	131.07	Bee18	27.44	28.15	0	59.46693	True
0	148.94	Bee13	48.84	41.78	0	0	False
0	150.68	Bee01	48.10	42.45	0	0	False
0	151.02	Bee13	48.89	41.46	0	0	False
0	151.62	Bee13	48.99	41.17	0	0	False
0	151.62	Bee13	48.99	41.17	0	0	False
0	152.04	Bee07	49.56	41.23	0	0	False
0	152.42	Bee01	48.13	42.10	0	0	False
0	153.31	Bee07	49.32	41.43	0	0	False
0	153.31	Bee07	49.32	41.43	0	0	False
0	153.82	Bee02	29.34	30.09	0	58.77454	True
0	154.55	Bee01	48.46	42.10	0	0	False
0	154.94	Bee07	49.38	41.79	0	0	False
0	155.29	Bee01	48.76	42.20	0	0	False
0	155.29	Bee01	48.76	42.20	0	0	False
0	162.98	Bee11	26.59	32.23	0	58.41538	True
0	170.80	Bee12	33.19	19.89	0	53.89996	True
0	174.49	Bee09	31.54	46.52	0	0	False
0	174.49	Bee09	31.54	46.52	0	0	False
0	174.49	Bee14	32.13	47.04	0	0	False
0	175.06	Bee08	29.27	27.93	0	59.24433	True
0	175.06	Bee08	29.27	27.93	0	59.24433	True
0	175.06	Bee08	29.27	27.93	0	59.24433	True
0	176.62	Bee09	31.66	46.87	0	0	False
0	176.62	Bee09	31.66	46.87	0	0	False
0	176.62	Bee09	31.66	46.87	0	0	False
0	179.32	Bee10	27.00	32.49	0	58.10277	True
0	179.32	Bee10	27.00	32.49	0	58.10277	True
0	179.32	Bee10	27.00	32.49	0	58.10277	True
0	181.30	Bee01	31.25	29.39	0	58.20359	True
0	184.32	Bee19	29.25	28.40	0	59.17609	True
0	184.32	Bee19	29.25	28.40	0	59.17609	True
0	184.32	Bee19	29.25	28.40	0	59.17609	True
0	184.32	Bee19	29.25	28.40	0	59.17609	True
0	186.58	Bee07	44.26	40.56	0	0	False
0	186.78	Bee03	43.48	39.84	0	0	False
0	187.66	Bee00	28.17	27.56	0	59.43728	True
0	188.20	Bee07	44.17	40.22	0	0	False
0	188.60	Bee03	43.72	40.01	0	0	False
0	188.60	Bee03	43.72	40.01	0	0	False
0	188.60	Bee03	43.72	40.01	0	0	False
0	191.88	Bee16	29.87	29.07	0	58.89627	True
0	191.88	Bee16	29.87	29.07	0	58.89627	True
0	191.88	Bee16	29.87	29.07	0	58.89627	True
0	193.23	Bee05	25.94	27.97	0	59.5602	True
0	197.71	Bee07	29.96	31.20	0	57.87423	True
0	207.34	Bee03	34.23	19.24	0	38.93998	True
0	207.52	Bee14	8.69	3.99	0	0	False
0	207.52	Bee18	9.51	4.17	0	0	False
0	207.52	Bee18	9.51	4.17	0	0	False
0	214.60	Bee02	29.14	30.23	0	58.79617	True
0	224.85	Bee11	25.94	29.17	0	59.41973	True
0	236.30	Bee08	29.05	27.73	0	59.31837	True
0	241.63	Bee01	30.73	29.75	0	58.31442	True
0	243.28	Bee15	17.22	38.58	0	0	False
0	245.66	Bee19	29.05	28.24	0	59.26007	True
0	245.66	Bee19	29.05	28.24	0	59.26007	True
0	245.66	Bee19	29.05	28.24	0	59.26007	True
0	246.64	Bee10	12.69	34.94	0	0	False
0	252.71	Bee03	29.85	27.02	0	59.22256	True
0	252.71	Bee03	29.85	27.02	0	59.22256	True
0	252.99	Bee16	29.88	28.52	0	59.02464	True
0	252.99	Bee16	29.88	28.52	0	59.02464	True
0	257.65	Bee07	30.18	30.87	0	57.99331	True
0	257.65	Bee07	30.18	30.87	0	57.99331	True
0	260.01	Bee00	31.42	5.63	0	0	False
0	262.59	Bee04	36.98	35.00	0	0	False
0	262.59	Bee04	36.98	35.00	0	0	False
0	262.59	Bee18	37.53	35.25	0	0	False
0	263.63	Bee04	37.23	34.93	0	0	False
0	263.63	Bee04	37.23	34.93	0	0	False
0	263.63	Bee04	37.23	34.93	0	0	False
0	264.76	Bee04	38.04	35.05	0	0	False
0	268.47	Bee13	44.54	33.88	0	0	False
0	268.47	Bee04	43.83	33.26	0	0	False
0	269.24	Bee14	45.67	34.16	0	0	False
0	270.33	Bee04	44.00	33.53	0	0	False
0	270.33	Bee04	44.00	33.53	0	0	False
0	270.69	Bee13	44.80	33.93	0	0	False
