Run	Time	Name	X_pos	Y_pos	Collision	OnCue
0	31.27	Bee18	18.00	39.00	8	False
0	32.00	Bee19	17.70	38.67	3	False
0	32.00	Bee19	17.70	38.67	4	False
0	32.00	Bee19	17.70	38.67	5	False
0	33.26	Bee03	32.63	1.02	9	False
0	33.26	Bee03	32.63	1.02	10	False
0	35.30	Bee11	15.41	17.75	3	True
0	36.14	Bee03	32.67	0.54	11	False
0	36.14	Bee03	32.67	0.54	12	False
0	37.15	Bee14	1.34	22.25	1	False
0	39.32	Bee14	1.16	22.11	2	False
0	44.07	Bee15	33.25	0.76	8	False
0	45.62	Bee14	0.73	21.92	3	False
0	46.11	Bee10	22.42	42.13	1	False
0	46.37	Bee18	5.88	14.56	9	False
0	46.37	Bee08	23.24	43.01	1	False
0	46.63	Bee14	0.75	21.40	4	False
0	46.63	Bee14	0.75	21.40	5	False
0	46.63	Bee14	0.75	21.40	6	False
0	47.24	Bee11	36.50	28.95	3	False
0	50.29	Bee07	13.58	29.00	2	True
0	51.26	Bee10	20.81	36.22	1	True
0	53.67	Bee10	19.55	31.58	2	True
0	55.02	Bee18	0.89	16.60	10	False
0	55.50	Bee18	1.04	16.50	11	False
0	56.98	Bee18	1.02	16.32	12	False
0	58.29	Bee07	29.14	32.80	3	True
0	58.29	Bee07	29.14	32.80	4	True
0	59.58	Bee19	14.22	30.24	5	True
0	62.63	Bee19	18.84	26.25	6	True
0	63.98	Bee18	0.42	16.30	13	False
0	64.11	Bee01	0.42	15.49	1	False
0	64.53	Bee12	33.40	20.41	3	True
0	64.53	Bee12	33.40	20.41	4	True
0	64.72	Bee02	31.24	2.64	1	False
0	64.91	Bee03	31.71	2.20	13	False
0	64.91	Bee03	31.71	2.20	14	False
0	65.39	Bee18	0.60	16.16	14	False
0	65.39	Bee18	0.60	16.16	15	False
0	66.28	Bee03	31.79	2.38	15	False
0	66.28	Bee02	31.29	2.44	2	False
0	66.28	Bee02	31.29	2.44	3	False
0	66.28	Bee02	31.29	2.44	4	False
0	67.75	Bee06	7.31	21.12	1	False
0	68.53	Bee02	31.08	2.41	5	False
0	68.66	Bee03	31.02	2.84	16	False
0	69.83	Bee02	30.58	2.75	6	False
0	70.70	Bee03	30.93	2.67	17	False
0	73.16	Bee06	13.17	27.30	1	True
0	73.61	Bee14	24.99	8.35	7	False
0	73.61	Bee02	25.77	7.58	7	False
0	73.77	Bee18	14.85	18.77	15	True
0	73.90	Bee17	20.11	30.49	3	True
0	75.14	Bee02	25.53	7.50	8	False
0	75.31	Bee00	20.62	26.95	2	True
0	75.31	Bee09	20.15	26.56	6	True
0	75.81	Bee03	25.88	6.16	18	False
0	76.80	Bee05	30.05	33.19	2	True
0	76.80	Bee05	30.05	33.19	3	True
0	76.80	Bee05	30.05	33.19	4	True
0	77.99	Bee14	22.78	13.25	7	True
0	79.01	Bee15	27.33	48.48	9	False
0	79.62	Bee06	22.06	36.68	1	False
0	79.75	Bee16	22.73	2.67	1	False
0	79.75	Bee03	23.71	2.85	19	False
0	80.07	Bee06	22.67	37.33	2	False
0	80.07	Bee06	22.67	37.33	3	False
0	80.07	Bee15	27.11	48.55	10	False
0	80.07	Bee11	23.28	37.15	4	False
0	80.07	Bee02	23.13	13.17	8	True
0	81.12	Bee03	23.47	2.83	20	False
0	81.41	Bee16	22.98	2.73	2	False
0	81.41	Bee16	22.98	2.73	3	False
0	81.41	Bee16	22.98	2.73	4	False
0	82.27	Bee06	22.86	37.15	4	False
0	82.27	Bee06	22.86	37.15	5	False
0	82.27	Bee06	22.86	37.15	6	False
0	82.52	Bee11	23.26	36.38	4	True
0	82.82	Bee03	23.36	3.07	21	False
0	84.63	Bee06	22.46	36.73	6	True
0	84.90	Bee18	36.73	22.79	15	False
0	85.16	Bee01	23.02	1.79	2	False
0	86.72	Bee02	17.92	25.42	9	True
0	87.90	Bee14	14.61	31.31	7	False
0	88.24	Bee13	32.01	15.35	4	False
0	89.20	Bee03	26.79	13.28	21	True
0	91.32	Bee06	13.10	27.15	6	False
0	94.01	Bee01	29.29	13.87	2	True
0	94.15	Bee11	22.69	13.13	4	False
0	95.85	Bee16	17.88	15.30	4	True
0	97.33	Bee01	32.35	19.77	3	True
0	98.92	Bee08	27.41	36.65	1	True
0	99.90	Bee03	33.59	33.57	21	False
0	102.52	Bee16	13.13	27.77	4	False
0	103.29	Bee04	36.46	22.47	2	True
0	110.52	Bee08	28.91	13.51	1	False
0	111.72	Bee04	21.36	29.95	3	True
0	112.64	Bee16	5.92	46.68	5	False
0	112.64	Bee14	5.80	47.81	8	False
0	113.06	Bee10	19.75	31.54	3	True
0	114.38	Bee16	5.69	46.67	6	False
0	117.78	Bee11	29.23	13.87	4	True
0	120.46	Bee11	31.82	18.55	5	True
0	120.79	Bee12	33.22	20.51	5	True
0	123.20	Bee07	31.68	20.49	5	True
0	123.61	Bee19	18.98	26.42	7	True
0	127.07	Bee13	32.43	34.27	4	True
0	127.53	Bee14	18.99	35.24	8	True
0	129.94	Bee13	27.27	36.78	4	False
0	130.30	Bee08	25.20	13.13	1	True
0	133.01	Bee16	13.05	25.43	6	True
0	136.55	Bee09	20.27	26.72	7	True
0	136.55	Bee09	20.27	26.72	8	True
0	136.55	Bee09	20.27	26.72	9	True
0	136.55	Bee09	20.27	26.72	10	True
0	136.77	Bee14	30.84	21.07	9	True
0	136.77	Bee17	17.17	26.43	4	True
0	136.98	Bee08	21.05	25.85	2	True
0	137.26	Bee05	36.79	27.01	4	False
0	140.62	Bee16	22.21	13.27	6	False
0	144.21	Bee00	35.17	31.69	2	False
0	147.36	Bee02	18.11	25.48	10	True
0	148.47	Bee03	32.94	33.80	21	True
0	154.01	Bee03	22.28	30.79	22	True
0	155.56	Bee01	32.18	19.84	4	True
0	155.56	Bee01	32.18	19.84	5	True
0	156.57	Bee18	36.65	26.98	15	True
0	161.20	Bee15	34.87	31.65	10	True
0	166.20	Bee15	26.41	36.97	10	False
0	168.43	Bee18	14.19	19.34	15	False
0	173.68	Bee15	13.75	44.94	11	False
0	173.68	Bee13	12.76	44.97	5	False
0	173.85	Bee04	20.50	27.76	4	True
0	174.69	Bee10	18.78	27.64	4	True
0	175.03	Bee13	12.94	45.09	6	False
0	175.18	Bee16	24.44	13.11	6	True
0	176.08	Bee13	12.98	45.24	7	False
0	177.70	Bee11	31.65	18.65	6	True
0	177.96	Bee12	33.12	20.30	6	True
0	179.03	Bee05	30.42	14.38	4	True
0	181.56	Bee16	18.35	24.32	7	True
0	182.86	Bee07	31.49	20.45	6	True
0	182.86	Bee07	31.49	20.45	7	True
0	183.48	Bee05	21.54	13.54	4	False
0	184.65	Bee19	19.14	26.27	8	True
0	193.24	Bee06	12.96	24.86	6	True
0	195.05	Bee06	15.97	26.87	7	True
0	196.88	Bee17	17.32	26.34	5	True
0	197.86	Bee09	20.41	26.61	11	True
0	203.76	Bee14	20.53	13.65	9	False
0	205.15	Bee15	17.80	34.57	11	True
0	206.14	Bee08	36.06	29.55	2	False
0	208.12	Bee15	17.82	28.62	12	True
0	208.12	Bee02	18.17	25.26	11	True
0	214.02	Bee01	32.27	20.02	6	True
0	214.02	Bee01	32.27	20.02	7	True
0	216.72	Bee05	22.04	13.37	4	True
0	222.37	Bee05	30.43	20.94	5	True
0	224.12	Bee03	28.60	13.48	22	False
0	233.75	Bee14	20.71	13.90	9	True
0	235.15	Bee12	32.91	20.41	7	True
0	235.15	Bee12	32.91	20.41	8	True
0	235.15	Bee04	20.72	27.68	5	True
0	235.40	Bee11	31.92	19.07	7	True
0	235.55	Bee10	19.07	27.58	5	True
0	239.17	Bee14	29.05	20.82	10	True
0	242.42	Bee16	18.56	24.43	8	True
0	242.88	Bee07	31.46	20.65	8	True
0	245.65	Bee19	19.27	26.40	9	True
0	245.65	Bee19	19.27	26.40	10	True
0	253.23	Bee06	16.11	26.64	8	True
0	257.49	Bee17	17.82	27.26	6	True
0	258.43	Bee13	8.26	16.27	8	False
0	258.43	Bee18	7.26	16.47	16	False
0	259.29	Bee09	20.55	26.79	12	True
0	259.29	Bee09	20.55	26.79	13	True
0	259.59	Bee18	7.35	16.25	17	False
0	260.06	Bee18	7.47	16.08	18	False
0	265.85	Bee13	12.96	26.22	8	True
0	268.29	Bee15	18.46	28.67	13	True
0	268.94	Bee02	18.36	25.33	12	True
0	269.93	Bee13	16.45	33.61	8	False
0	272.63	Bee01	32.11	20.09	8	True
0	272.63	Bee01	32.11	20.09	9	True
0	272.63	Bee01	32.11	20.09	10	True
0	283.32	Bee05	30.10	21.26	6	True
0	285.34	Bee08	15.14	31.59	2	True
0	286.97	Bee08	17.19	29.05	3	True
0	292.72	Bee12	32.81	20.27	9	True
0	293.19	Bee18	13.98	29.90	18	True
0	293.45	Bee11	31.71	19.20	8	True
0	296.41	Bee04	20.66	27.51	6	True
0	296.41	Bee04	20.66	27.51	7	True
0	296.58	Bee10	18.98	27.24	6	True
0	296.58	Bee10	18.98	27.24	7	True
0	300.48	Bee18	26.79	36.89	18	False
0	302.88	Bee07	31.27	20.61	9	True
0	306.49	Bee13	38.30	42.73	9	False
0	306.49	Bee18	37.34	42.65	19	False
0	306.80	Bee19	19.40	26.25	11	True
0	307.47	Bee13	38.23	42.90	10	False
0	308.04	Bee18	37.34	42.84	20	False
0	308.61	Bee13	38.06	42.97	11	False
0	309.06	Bee14	17.48	34.60	10	False
0	309.61	Bee16	24.02	13.01	8	False
0	311.98	Bee06	16.78	27.10	9	True
0	316.29	Bee13	34.23	32.30	11	True
0	317.84	Bee17	18.00	27.15	7	True
0	321.51	Bee13	30.70	22.47	12	True
0	327.09	Bee09	30.64	18.49	14	True
0	328.87	Bee15	18.47	28.23	14	True
0	328.87	Bee15	18.47	28.23	15	True
0	331.57	Bee01	32.19	20.26	11	True
0	331.57	Bee01	32.19	20.26	12	True
0	331.57	Bee01	32.19	20.26	13	True
0	336.00	Bee02	21.94	13.24	12	False
0	348.23	Bee16	28.90	13.76	8	True
0	349.49	Bee05	23.42	13.03	6	False
0	350.63	Bee12	32.67	20.39	10	True
0	350.63	Bee12	32.67	20.39	11	True
0	350.63	Bee12	32.67	20.39	12	True
0	351.84	Bee08	26.19	37.04	3	False
0	351.95	Bee11	31.84	19.40	9	True
0	356.17	Bee00	31.27	42.59	3	False
0	357.56	Bee10	19.15	27.20	8	True
0	357.56	Bee10	19.15	27.20	9	True
0	359.87	Bee16	26.72	36.93	8	False
0	363.21	Bee07	31.15	21.31	10	True
0	363.21	Bee18	21.20	36.26	20	True
0	366.18	Bee04	36.95	22.94	7	False
0	367.95	Bee19	19.54	26.37	12	True
0	371.46	Bee06	16.91	26.90	10	True
0	371.75	Bee18	36.46	28.57	20	False
0	372.28	Bee02	38.46	28.05	13	False
0	372.45	Bee18	37.70	27.94	21	False
0	372.97	Bee02	38.26	28.15	14	False
0	372.97	Bee02	38.26	28.15	15	False
0	376.60	Bee02	36.80	25.24	15	True
0	378.42	Bee17	18.11	27.38	8	True
0	378.42	Bee17	18.11	27.38	9	True
0	382.30	Bee02	31.67	15.06	15	False
0	386.31	Bee09	30.95	18.89	15	True
0	386.31	Bee09	30.95	18.89	16	True
0	387.68	Bee13	20.67	26.37	13	True
0	389.44	Bee15	18.68	28.24	16	True
0	389.95	Bee00	34.02	32.78	3	True
0	390.74	Bee01	31.71	20.47	14	True
0	391.08	Bee04	24.55	7.85	8	False
0	394.09	Bee14	26.76	13.40	10	True
0	396.55	Bee16	13.02	26.27	8	True
0	397.13	Bee14	29.74	18.68	11	True
0	399.50	Bee04	9.46	6.74	9	False
0	399.63	Bee05	8.51	6.18	7	False
0	400.38	Bee04	9.28	6.84	10	False
0	401.78	Bee02	27.56	13.45	15	True
0	401.90	Bee00	18.34	14.75	3	False
0	403.94	Bee16	20.82	13.72	8	False
0	404.07	Bee02	28.59	17.91	16	True
0	408.75	Bee05	9.00	3.50	8	False
0	408.93	Bee00	9.12	4.15	4	False
0	408.93	Bee00	9.12	4.15	5	False
0	409.10	Bee12	32.49	20.08	13	True
0	409.10	Bee12	32.49	20.08	14	True
0	409.73	Bee00	8.91	4.07	6	False
0	409.73	Bee00	8.91	4.07	7	False
0	410.65	Bee11	31.62	19.52	10	True
0	410.65	Bee11	31.62	19.52	11	True
0	411.01	Bee03	17.40	33.50	22	True
