Run	Time	Name	X_pos	Y_pos
0	4.00	Bee00	2.48	0.47
0	4.00	Bee01	17.33	42.31
0	4.00	Bee02	8.52	0.46
0	4.00	Bee03	33.68	34.75
0	4.00	Bee04	49.01	38.26
0	4.00	Bee05	19.01	33.16
0	4.00	Bee06	4.82	38.82
0	4.00	Bee07	23.42	7.74
0	4.00	Bee08	44.94	20.48
0	4.00	Bee09	11.74	49.05
0	4.00	Bee10	12.48	21.48
0	4.00	Bee11	8.28	24.92
0	4.00	Bee12	30.48	0.45
0	4.00	Bee13	33.32	28.69
0	4.00	Bee14	32.73	35.63
0	4.00	Bee15	35.47	48.40
0	4.00	Bee16	41.78	0.97
0	4.00	Bee17	22.89	42.08
0	4.00	Bee18	7.64	20.61
0	4.00	Bee19	23.38	10.98
0	4.00	Bee20	42.56	39.70
0	4.00	Bee21	45.76	0.99
0	4.00	Bee22	1.62	13.00
0	4.00	Bee23	49.00	10.89
0	4.00	Bee24	15.61	3.97
0	4.00	Bee25	30.10	27.59
0	4.00	Bee26	8.17	41.45
0	4.00	Bee27	33.19	30.02
0	4.00	Bee28	35.69	6.67
0	4.00	Bee29	42.48	16.48
0	5.00	Bee00	2.48	0.47
0	5.00	Bee01	19.28	42.76
0	5.00	Bee02	8.52	0.45
0	5.00	Bee03	33.63	34.74
0	5.00	Bee04	49.02	38.26
0	5.00	Bee05	17.89	34.82
0	5.00	Bee06	3.40	37.40
0	5.00	Bee07	22.90	5.80
0	5.00	Bee08	44.80	18.49
0	5.00	Bee09	11.74	49.05
0	5.00	Bee10	12.72	23.46
0	5.00	Bee11	9.72	23.53
0	5.00	Bee12	30.48	0.46
0	5.00	Bee13	33.32	28.69
0	5.00	Bee14	32.74	35.63
0	5.00	Bee15	34.28	49.06
0	5.00	Bee16	41.78	0.97
0	5.00	Bee17	21.74	43.72
0	5.00	Bee18	8.67	18.90
0	5.00	Bee19	24.84	12.35
0	5.00	Bee20	42.07	37.76
0	5.00	Bee21	45.76	0.97
0	5.00	Bee22	0.98	14.67
0	5.00	Bee23	48.46	11.96
0	5.00	Bee24	13.65	3.58
0	5.00	Bee25	29.76	25.61
0	5.00	Bee26	6.59	42.68
0	5.00	Bee27	33.19	30.02
0	5.00	Bee28	35.24	4.72
0	5.00	Bee29	44.46	16.72
0	6.00	Bee00	2.48	0.47
0	6.00	Bee01	21.22	43.21
0	6.00	Bee02	8.52	0.45
0	6.00	Bee03	33.63	34.74
0	6.00	Bee04	49.02	38.26
0	6.00	Bee05	16.77	36.48
0	6.00	Bee06	1.99	35.99
0	6.00	Bee07	22.39	3.88
0	6.00	Bee08	44.78	18.15
0	6.00	Bee09	11.74	49.06
0	6.00	Bee10	12.97	25.44
0	6.00	Bee11	11.16	22.14
0	6.00	Bee12	30.48	0.46
0	6.00	Bee13	33.32	28.69
0	6.00	Bee14	32.74	35.62
0	6.00	Bee15	34.28	49.06
0	6.00	Bee16	43.41	2.03
0	6.00	Bee17	20.60	45.36
0	6.00	Bee18	9.70	17.19
0	6.00	Bee19	26.30	13.71
0	6.00	Bee20	41.59	35.83
0	6.00	Bee21	45.76	0.97
0	6.00	Bee22	0.98	14.67
0	6.00	Bee23	47.55	13.74
0	6.00	Bee24	11.69	3.20
0	6.00	Bee25	29.41	23.65
0	6.00	Bee26	5.02	43.91
0	6.00	Bee27	33.19	30.02
0	6.00	Bee28	34.79	2.78
0	6.00	Bee29	46.44	16.97
0	7.00	Bee00	2.48	0.47
0	7.00	Bee01	23.18	43.66
0	7.00	Bee02	8.52	0.45
0	7.00	Bee03	33.63	34.74
0	7.00	Bee04	47.88	37.04
0	7.00	Bee05	15.65	38.14
0	7.00	Bee06	0.99	34.99
0	7.00	Bee07	21.87	1.94
0	7.00	Bee08	45.81	17.46
0	7.00	Bee09	11.74	49.06
0	7.00	Bee10	13.21	27.43
0	7.00	Bee11	12.60	20.75
0	7.00	Bee12	29.87	2.30
0	7.00	Bee13	33.32	28.69
0	7.00	Bee14	32.74	35.62
0	7.00	Bee15	32.90	47.85
0	7.00	Bee16	45.09	3.13
0	7.00	Bee17	19.45	47.00
0	7.00	Bee18	10.73	15.47
0	7.00	Bee19	27.77	15.07
0	7.00	Bee20	41.10	33.88
0	7.00	Bee21	45.69	0.97
0	7.00	Bee22	0.94	14.65
0	7.00	Bee23	46.64	15.52
0	7.00	Bee24	9.72	2.82
0	7.00	Bee25	29.06	21.68
0	7.00	Bee26	3.44	45.14
0	7.00	Bee27	33.19	30.02
0	7.00	Bee28	34.38	0.97
0	7.00	Bee29	48.43	17.21
