Run	Time	Name	X_pos	Y_pos	Collision	OnCue
0	0.41	Bee037	30.31	33.63	1	True
0	0.41	Bee049	30.02	34.84	1	True
0	0.41	Bee055	11.02	36.12	1	False
0	0.41	Bee067	47.84	13.76	1	False
0	0.41	Bee084	18.92	17.20	1	True
0	0.48	Bee093	24.97	15.71	1	True
0	0.50	Bee025	7.84	28.43	1	False
0	0.50	Bee001	8.50	29.50	1	False
0	0.50	Bee095	25.14	14.44	1	True
0	0.51	Bee000	14.50	46.32	1	False
0	0.60	Bee031	42.55	17.92	1	False
0	0.60	Bee083	42.19	16.66	1	False
0	0.61	Bee050	15.12	47.66	1	False
0	0.65	Bee029	6.16	33.25	1	False
0	0.65	Bee059	4.79	33.23	1	False
0	0.65	Bee059	4.79	33.23	2	False
0	0.65	Bee081	3.50	32.81	1	False
0	0.80	Bee074	14.29	19.45	0	False
0	0.90	Bee053	31.40	16.06	1	True
0	0.94	Bee005	30.35	16.82	1	True
0	0.95	Bee016	12.94	25.59	0	False
0	1.02	Bee046	14.64	28.34	1	True
0	1.07	Bee068	14.67	29.54	1	True
0	1.14	Bee069	47.81	45.37	1	False
0	1.20	Bee051	13.41	47.37	1	False
0	1.20	Bee026	42.34	46.55	1	False
0	1.20	Bee062	12.66	46.55	1	False
0	1.20	Bee088	41.62	47.37	1	False
0	1.20	Bee088	41.62	47.37	2	False
0	1.32	Bee034	26.70	36.85	0	False
0	1.36	Bee040	13.53	1.54	2	False
0	1.43	Bee067	47.84	13.75	2	False
0	1.50	Bee096	32.71	16.52	1	True
0	1.50	Bee006	40.28	39.84	2	False
0	1.50	Bee075	41.51	40.19	1	False
0	1.66	Bee008	46.53	14.15	1	False
0	1.68	Bee080	35.37	30.75	0	False
0	1.76	Bee045	6.46	48.48	2	False
0	1.88	Bee000	14.70	46.56	2	False
0	1.92	Bee001	8.49	29.49	2	False
0	1.96	Bee038	14.53	11.47	2	False
0	1.96	Bee041	15.46	11.52	2	False
0	1.96	Bee076	48.69	47.61	1	False
0	1.96	Bee090	6.50	47.54	2	False
0	1.98	Bee013	48.98	16.83	1	False
0	1.99	Bee044	18.59	42.21	1	False
0	2.00	Bee027	17.57	43.07	1	False
0	2.01	Bee019	14.60	1.80	2	False
0	2.20	Bee042	11.28	46.77	1	False
0	2.22	Bee026	42.34	46.55	2	False
0	2.22	Bee062	12.66	46.56	2	False
0	2.22	Bee088	41.62	47.37	3	False
0	2.22	Bee050	15.12	47.66	2	False
0	2.25	Bee002	9.75	37.60	1	False
0	2.26	Bee029	6.16	33.25	2	False
0	2.28	Bee014	10.84	37.01	3	False
0	2.29	Bee021	35.25	18.85	0	False
0	2.34	Bee023	45.18	27.13	1	False
0	2.35	Bee032	16.03	46.95	1	False
0	2.37	Bee040	13.53	1.54	3	False
0	2.41	Bee031	42.55	17.91	2	False
0	2.43	Bee099	14.65	18.84	0	False
0	2.47	Bee060	44.58	1.70	2	False
0	2.47	Bee083	42.30	16.69	2	False
0	2.50	Bee024	23.88	29.31	1	True
0	2.50	Bee043	22.77	30.04	1	True
0	2.53	Bee091	18.89	35.36	0	False
0	2.61	Bee051	13.42	47.37	2	False
0	2.61	Bee057	32.11	15.03	1	False
0	2.71	Bee006	40.29	39.84	3	False
0	2.91	Bee066	30.62	21.33	1	True
0	2.95	Bee075	41.50	40.11	2	False
0	2.97	Bee090	6.50	47.55	3	False
0	2.97	Bee090	6.50	47.55	4	False
0	3.00	Bee044	18.59	42.21	2	False
0	3.04	Bee067	47.84	13.76	3	False
0	3.07	Bee008	46.53	14.14	2	False
0	3.18	Bee038	14.53	11.46	3	False
0	3.18	Bee076	48.69	47.61	2	False
0	3.21	Bee079	32.61	13.86	1	False
0	3.22	Bee001	8.46	29.30	3	False
0	3.29	Bee016	9.11	28.27	1	False
0	3.41	Bee027	17.57	43.07	2	False
0	3.42	Bee019	14.60	1.79	3	False
0	3.43	Bee088	41.63	47.36	4	False
0	3.48	Bee060	44.58	1.71	3	False
0	3.49	Bee000	14.70	46.57	3	False
0	3.57	Bee045	6.45	48.48	3	False
0	3.59	Bee013	48.98	16.83	2	False
0	3.63	Bee062	12.65	46.56	3	False
0	3.68	Bee083	42.31	16.70	3	False
0	3.75	Bee006	40.33	39.79	4	False
0	3.75	Bee070	11.19	27.51	1	False
0	3.76	Bee012	10.66	28.77	1	False
0	3.81	Bee042	11.28	46.77	2	False
0	3.82	Bee031	42.54	17.91	3	False
0	3.83	Bee050	15.12	47.66	3	False
0	3.83	Bee050	15.12	47.66	4	False
0	3.96	Bee077	24.39	1.22	1	False
0	3.98	Bee040	13.53	1.54	4	False
0	4.03	Bee026	42.34	46.55	3	False
0	4.03	Bee009	38.17	1.01	1	False
0	4.05	Bee092	36.35	28.54	0	False
0	4.09	Bee014	10.84	37.00	4	False
0	4.16	Bee032	16.03	46.96	2	False
0	4.25	Bee007	7.91	14.21	1	False
0	4.27	Bee074	9.06	14.90	1	False
0	4.30	Bee016	9.11	28.28	2	False
0	4.33	Bee091	19.88	38.82	1	False
0	4.35	Bee054	20.96	39.55	1	False
0	4.38	Bee090	6.50	47.55	5	False
0	4.42	Bee057	32.11	15.03	2	False
0	4.44	Bee088	41.63	47.36	5	False
0	4.44	Bee088	41.63	47.36	6	False
0	4.45	Bee067	47.83	13.75	4	False
0	4.49	Bee060	44.59	1.71	4	False
0	4.62	Bee051	13.72	47.65	3	False
0	4.63	Bee019	14.59	1.79	4	False
0	4.70	Bee036	46.16	21.12	1	False
0	4.70	Bee089	45.02	20.53	1	False
0	4.77	Bee085	23.21	0.95	1	False
0	4.82	Bee079	32.60	13.86	2	False
0	4.84	Bee062	12.65	46.56	4	False
0	4.89	Bee083	42.30	16.70	4	False
0	4.90	Bee071	39.45	0.57	1	False
0	4.95	Bee063	39.45	45.08	1	False
0	4.99	Bee055	16.15	33.16	1	True
0	5.02	Bee011	38.40	45.90	3	False
0	5.03	Bee013	48.99	16.76	3	False
0	5.04	Bee026	42.34	46.56	4	False
0	5.04	Bee050	15.12	47.65	5	False
0	5.04	Bee050	15.12	47.65	6	False
0	5.05	Bee061	1.24	36.17	1	False
0	5.24	Bee042	11.32	46.78	3	False
0	5.30	Bee000	14.70	46.57	4	False
0	5.36	Bee070	11.18	27.51	2	False
0	5.37	Bee012	10.66	28.76	2	False
0	5.42	Bee058	23.42	13.15	0	True
0	5.43	Bee031	42.54	17.91	4	False
0	5.44	Bee009	38.18	1.01	2	False
0	5.50	Bee060	44.59	1.71	5	False
0	5.55	Bee040	13.47	1.22	5	False
0	5.57	Bee077	24.39	1.21	2	False
0	5.65	Bee088	41.63	47.35	7	False
0	5.69	Bee007	7.96	14.26	2	False
0	5.71	Bee089	45.03	20.53	2	False
0	5.72	Bee074	8.97	14.95	2	False
0	5.89	Bee058	23.85	14.00	1	True
0	6.05	Bee019	14.33	1.96	5	False
0	6.28	Bee001	6.00	29.74	4	False
0	6.28	Bee004	6.82	8.33	1	False
0	6.28	Bee004	6.82	8.33	2	False
0	6.28	Bee022	6.81	20.01	1	False
0	6.28	Bee073	7.01	7.81	1	False
0	6.28	Bee076	45.26	49.23	3	False
0	6.28	Bee079	32.40	14.26	3	False
0	6.28	Bee090	6.24	47.93	6	False
0	6.28	Bee099	6.97	19.38	1	False
0	6.76	Bee015	48.99	16.34	1	False
0	6.76	Bee015	48.99	16.34	2	False
0	6.76	Bee015	48.99	16.34	3	False
0	6.76	Bee017	1.83	28.82	1	False
0	6.76	Bee028	33.89	34.22	0	False
0	6.76	Bee042	12.15	46.29	4	False
0	6.76	Bee042	12.15	46.29	5	False
0	6.76	Bee047	1.46	37.36	1	False
0	6.76	Bee057	32.62	15.84	3	False
0	6.76	Bee057	32.62	15.84	4	False
0	6.76	Bee064	33.28	15.38	1	False
0	7.15	Bee000	14.40	47.29	5	False
0	7.15	Bee008	41.38	12.67	3	False
0	7.15	Bee018	1.35	30.88	1	False
0	7.15	Bee018	1.35	30.88	2	False
0	7.15	Bee040	12.73	0.97	6	False
0	7.15	Bee083	42.89	17.23	5	False
0	7.51	Bee026	41.64	46.69	5	False
0	7.51	Bee031	43.19	17.62	5	False
0	7.51	Bee061	3.45	35.10	2	False
0	7.51	Bee062	12.12	47.96	5	False
0	7.74	Bee011	36.49	46.36	4	False
0	7.74	Bee011	36.49	46.36	5	False
0	7.74	Bee030	33.94	12.58	2	False
0	7.74	Bee030	33.94	12.58	3	False
0	7.74	Bee054	23.82	36.79	1	True
0	7.74	Bee077	23.97	1.43	3	False
0	7.74	Bee086	36.26	46.51	1	False
0	7.74	Bee094	33.86	13.54	1	False
0	8.39	Bee012	13.90	29.24	2	True
0	8.39	Bee012	13.90	29.24	3	True
0	8.39	Bee012	13.90	29.24	4	True
0	8.39	Bee012	13.90	29.24	5	True
0	8.39	Bee025	1.12	32.24	2	False
0	8.39	Bee025	1.12	32.24	3	False
0	8.39	Bee038	14.08	3.06	4	False
0	8.39	Bee045	3.50	47.03	4	False
0	8.39	Bee055	22.04	29.75	2	True
0	8.39	Bee055	22.04	29.75	3	True
0	8.39	Bee063	37.02	45.53	2	False
0	8.39	Bee067	41.98	13.23	5	False
0	8.39	Bee069	42.45	47.21	2	False
0	8.39	Bee078	35.67	47.75	1	False
0	9.12	Bee001	5.53	28.36	5	False
0	9.12	Bee032	23.13	47.18	3	False
0	9.12	Bee032	23.13	47.18	4	False
0	9.12	Bee039	6.70	47.64	1	False
0	9.12	Bee052	17.27	17.47	0	True
0	9.12	Bee070	13.58	29.67	3	False
0	9.12	Bee070	13.58	29.67	4	False
0	9.12	Bee079	33.59	15.10	4	False
0	9.12	Bee079	33.59	15.10	5	False
0	9.59	Bee051	12.03	48.41	4	False
0	9.59	Bee051	12.03	48.41	5	False
0	9.59	Bee051	12.03	48.41	6	False
0	9.59	Bee052	17.97	18.08	1	True
0	9.59	Bee057	31.77	16.22	4	True
0	9.59	Bee057	31.77	16.22	5	True
0	9.59	Bee057	31.77	16.22	6	True
0	9.59	Bee057	31.77	16.22	7	True
0	9.59	Bee064	34.06	17.65	1	True
0	9.98	Bee004	8.28	11.16	3	False
0	9.98	Bee004	8.28	11.16	4	False
0	9.98	Bee017	1.99	27.10	2	False
0	9.98	Bee017	1.99	27.10	3	False
0	9.98	Bee041	22.97	1.62	3	False
0	9.98	Bee073	6.88	11.00	2	False
0	9.98	Bee074	7.56	10.69	3	False
0	9.98	Bee074	7.56	10.69	4	False
0	9.98	Bee074	7.56	10.69	5	False
0	9.98	Bee081	1.51	36.76	2	False
0	9.98	Bee081	1.51	36.76	3	False
0	10.44	Bee018	3.39	32.56	3	False
0	10.44	Bee018	3.39	32.56	4	False
0	10.44	Bee061	3.24	32.47	3	False
0	10.44	Bee094	33.99	14.44	2	False
0	10.78	Bee003	7.71	23.10	2	False
0	10.78	Bee029	2.55	19.90	3	False
0	10.78	Bee063	36.86	46.18	3	False
0	10.78	Bee063	36.86	46.18	4	False
0	10.78	Bee086	35.86	45.98	2	False
0	10.78	Bee086	35.86	45.98	3	False
0	11.13	Bee007	13.05	9.09	3	False
0	11.13	Bee031	41.86	14.84	6	False
0	11.13	Bee033	48.05	6.35	1	False
0	11.13	Bee069	41.15	47.67	3	False
0	11.13	Bee071	47.97	6.11	2	False
0	11.13	Bee079	33.54	15.81	6	False
0	11.50	Bee026	41.08	42.91	6	False
0	11.50	Bee035	41.90	43.50	1	False
0	11.50	Bee062	7.36	47.98	6	False
0	11.50	Bee062	7.36	47.98	7	False
0	11.50	Bee078	36.16	47.20	2	False
0	11.50	Bee090	10.97	48.44	7	False
0	11.87	Bee028	40.99	41.57	1	False
0	11.87	Bee059	0.51	31.90	3	False
0	11.87	Bee070	14.02	29.08	4	True
0	11.87	Bee070	14.02	29.08	5	True
0	11.87	Bee070	14.02	29.08	6	True
0	12.14	Bee014	0.61	39.23	5	False
0	12.14	Bee014	0.61	39.23	6	False
0	12.14	Bee014	0.61	39.23	7	False
0	12.14	Bee014	0.61	39.23	8	False
0	12.14	Bee041	22.67	1.17	4	False
0	12.14	Bee047	0.91	39.23	2	False
0	12.14	Bee047	0.91	39.23	3	False
0	12.14	Bee047	0.91	39.23	4	False
0	12.14	Bee051	11.68	48.82	7	False
0	12.14	Bee089	47.42	31.02	3	False
0	12.14	Bee098	47.52	31.59	1	False
0	12.67	Bee020	44.91	14.29	1	False
0	12.67	Bee042	7.67	40.79	6	False
0	12.91	Bee061	4.62	31.78	4	False
0	12.91	Bee061	4.62	31.78	5	False
0	12.91	Bee073	7.34	10.84	3	False
0	12.91	Bee086	36.16	45.60	4	False
0	12.91	Bee094	33.51	14.48	3	False
0	13.38	Bee062	7.20	48.33	8	False
0	13.38	Bee078	36.00	46.86	3	False
0	13.60	Bee069	41.35	48.47	4	False
0	13.60	Bee079	33.10	15.75	7	False
0	13.78	Bee028	40.81	41.89	2	False
0	13.78	Bee083	37.90	25.10	6	False
0	14.02	Bee064	36.95	26.04	1	False
0	14.02	Bee085	35.01	5.65	2	False
0	14.23	Bee089	47.08	31.26	4	False
0	14.42	Bee076	45.78	38.63	4	False
0	14.42	Bee097	45.97	37.95	1	False
0	14.65	Bee014	0.97	38.97	9	False
0	14.65	Bee094	33.33	14.88	4	False
0	14.86	Bee098	47.53	31.16	2	False
0	15.03	Bee012	13.90	28.89	6	True
0	15.03	Bee056	39.00	24.90	1	False
0	15.03	Bee062	6.86	48.35	9	False
0	15.03	Bee078	36.22	46.59	4	False
0	15.03	Bee080	41.02	49.04	1	False
0	15.03	Bee080	41.02	49.04	2	False
0	15.35	Bee033	44.68	2.83	2	False
0	15.35	Bee060	45.46	2.29	6	False
0	15.35	Bee063	41.58	47.41	5	False
0	15.35	Bee086	36.64	46.02	5	False
0	15.66	Bee019	25.37	11.42	6	False
0	15.85	Bee048	15.06	18.15	0	True
0	15.85	Bee079	33.07	16.14	8	False
0	15.85	Bee079	33.07	16.14	9	False
0	15.85	Bee079	33.07	16.14	10	False
0	16.07	Bee009	25.10	13.15	2	True
0	16.07	Bee009	25.10	13.15	3	True
0	16.07	Bee029	7.07	13.46	4	False
0	16.07	Bee067	36.52	23.08	5	True
0	16.35	Bee011	31.33	34.72	5	True
0	16.35	Bee011	31.33	34.72	6	True
0	16.35	Bee016	0.92	26.54	3	False
0	16.35	Bee054	36.22	24.85	2	True
0	16.35	Bee073	8.11	13.37	4	False
0	16.35	Bee083	36.64	24.53	6	True
0	16.35	Bee083	36.64	24.53	7	True
0	16.71	Bee003	12.28	29.16	3	False
0	16.71	Bee006	47.44	46.63	5	False
0	16.71	Bee032	25.93	36.39	4	True
0	16.71	Bee035	48.38	46.24	2	False
0	16.71	Bee062	6.44	48.92	10	False
0	16.71	Bee062	6.44	48.92	11	False
0	16.71	Bee067	35.90	24.19	6	True
0	16.71	Bee067	35.90	24.19	7	True
0	16.71	Bee094	33.88	15.33	5	False
0	17.07	Bee018	13.44	29.83	5	False
0	17.07	Bee018	13.44	29.83	6	False
0	17.07	Bee042	1.59	41.30	7	False
0	17.07	Bee042	1.59	41.30	8	False
0	17.07	Bee075	39.65	32.07	3	False
0	17.43	Bee014	1.77	40.17	10	False
0	17.43	Bee031	34.80	18.82	6	True
0	17.43	Bee056	37.56	24.97	2	False
0	17.43	Bee056	37.56	24.97	3	False
0	17.43	Bee064	39.17	32.47	2	False
0	17.69	Bee061	2.07	27.12	6	False
0	17.69	Bee086	36.31	46.42	6	False
0	17.90	Bee004	15.18	3.31	5	False
0	17.90	Bee004	15.18	3.31	6	False
0	17.90	Bee041	15.09	2.77	5	False
0	17.90	Bee041	15.09	2.77	6	False
0	17.90	Bee050	33.24	44.70	7	False
0	18.15	Bee007	22.53	13.55	3	True
0	18.15	Bee016	0.91	27.06	4	False
0	18.15	Bee016	0.91	27.06	5	False
0	18.15	Bee027	28.20	45.74	3	False
0	18.15	Bee063	41.17	48.25	6	False
0	18.15	Bee065	37.52	23.82	1	False
0	18.15	Bee065	37.52	23.82	2	False
0	18.15	Bee079	32.56	16.09	10	True
0	18.15	Bee079	32.56	16.09	11	True
0	18.15	Bee079	32.56	16.09	12	True
0	18.15	Bee079	32.56	16.09	13	True
0	18.65	Bee007	23.43	13.97	4	True
0	18.65	Bee007	23.43	13.97	5	True
0	18.65	Bee007	23.43	13.97	6	True
0	18.65	Bee007	23.43	13.97	7	True
0	18.65	Bee073	7.30	13.93	5	False
0	18.92	Bee000	30.26	43.77	6	False
0	18.92	Bee000	30.26	43.77	7	False
0	18.92	Bee003	12.76	28.93	4	False
0	18.92	Bee003	12.76	28.93	5	False
0	18.92	Bee018	13.57	29.31	7	False
0	18.92	Bee018	13.57	29.31	8	False
0	18.92	Bee018	13.57	29.31	9	False
0	18.92	Bee026	30.49	43.82	7	False
0	18.92	Bee089	41.26	28.34	5	False
0	18.92	Bee094	33.62	15.81	6	False
0	19.29	Bee009	25.62	13.68	4	True
0	19.29	Bee028	46.58	46.29	3	False
0	19.29	Bee028	46.58	46.29	4	False
0	19.29	Bee031	31.56	20.65	7	True
0	19.29	Bee045	3.03	45.26	5	False
0	19.29	Bee056	37.17	24.34	4	False
0	19.29	Bee056	37.17	24.34	5	False
0	19.29	Bee056	37.17	24.34	6	False
0	19.29	Bee056	37.17	24.34	7	False
0	19.71	Bee039	6.50	48.51	2	False
0	19.71	Bee042	1.71	42.14	9	False
0	19.71	Bee064	40.01	32.34	3	False
0	19.71	Bee096	31.86	16.50	2	True
0	19.71	Bee096	31.86	16.50	3	True
0	20.04	Bee051	1.49	43.25	8	False
0	20.25	Bee041	13.73	1.42	7	False
0	20.25	Bee075	40.15	30.22	4	False
0	20.25	Bee085	34.22	14.79	3	False
0	20.25	Bee098	40.52	30.22	3	False
0	20.25	Bee098	40.52	30.22	4	False
0	20.51	Bee013	33.77	17.33	3	True
0	20.51	Bee040	13.33	0.42	7	False
0	20.51	Bee063	41.60	48.57	7	False
0	20.51	Bee063	41.60	48.57	8	False
0	20.51	Bee065	37.06	23.54	3	False
0	20.76	Bee004	14.03	2.44	7	False
0	20.76	Bee014	3.25	38.68	11	False
0	20.76	Bee029	2.80	10.47	5	False
0	20.76	Bee074	2.61	11.36	6	False
0	20.76	Bee074	2.61	11.36	7	False
0	20.76	Bee094	33.12	15.81	7	False
0	20.76	Bee094	33.12	15.81	8	False
0	21.09	Bee013	32.62	17.40	4	True
0	21.09	Bee013	32.62	17.40	5	True
0	21.09	Bee062	3.05	46.19	12	False
0	21.09	Bee078	40.35	48.74	5	False
0	21.09	Bee090	22.32	36.66	7	True
0	21.09	Bee097	42.55	47.86	2	False
0	21.44	Bee018	14.25	29.48	9	True
0	21.44	Bee018	14.25	29.48	10	True
0	21.44	Bee018	14.25	29.48	11	True
0	21.44	Bee018	14.25	29.48	12	True
0	21.44	Bee018	14.25	29.48	13	True
0	21.44	Bee045	4.37	45.10	6	False
0	21.44	Bee045	4.37	45.10	7	False
0	21.44	Bee086	39.01	48.58	7	False
0	21.44	Bee089	40.34	29.33	6	False
0	21.44	Bee089	40.34	29.33	7	False
0	21.44	Bee092	36.24	28.76	0	True
0	21.88	Bee036	38.50	20.17	2	False
0	22.09	Bee000	32.69	45.76	8	False
0	22.09	Bee000	32.69	45.76	9	False
0	22.09	Bee034	33.36	45.43	1	False
0	22.09	Bee038	35.80	5.96	5	False
0	22.09	Bee041	13.90	1.05	8	False
0	22.09	Bee041	13.90	1.05	9	False
0	22.09	Bee042	1.30	42.18	10	False
0	22.09	Bee042	1.30	42.18	11	False
0	22.09	Bee042	1.30	42.18	12	False
0	22.09	Bee056	36.91	24.65	8	False
0	22.09	Bee056	36.91	24.65	9	False
0	22.09	Bee056	36.91	24.65	10	False
0	22.09	Bee080	41.31	49.34	3	False
0	22.61	Bee019	35.74	7.56	7	False
0	22.61	Bee033	34.60	7.39	3	False
0	22.61	Bee033	34.60	7.39	4	False
0	22.61	Bee069	42.50	48.42	5	False
0	22.61	Bee069	42.50	48.42	6	False
0	22.61	Bee069	42.50	48.42	7	False
0	22.61	Bee069	42.50	48.42	8	False
0	22.95	Bee063	41.18	49.11	9	False
0	22.95	Bee065	36.72	24.14	3	True
0	22.95	Bee065	36.72	24.14	4	True
0	22.95	Bee065	36.72	24.14	5	True
0	22.95	Bee065	36.72	24.14	6	True
0	22.95	Bee065	36.72	24.14	7	True
0	22.95	Bee065	36.72	24.14	8	True
0	22.95	Bee073	3.88	10.46	6	False
0	22.95	Bee076	32.98	33.59	4	True
0	22.95	Bee078	40.99	48.97	6	False
0	22.95	Bee078	40.99	48.97	7	False
0	22.95	Bee078	40.99	48.97	8	False
0	22.95	Bee078	40.99	48.97	9	False
0	22.95	Bee078	40.99	48.97	10	False
0	22.95	Bee085	33.58	14.57	4	False
0	22.95	Bee097	41.89	48.01	3	False
0	22.95	Bee097	41.89	48.01	4	False
0	23.56	Bee025	18.69	34.85	3	True
0	23.56	Bee044	3.44	12.75	3	False
0	23.56	Bee071	35.75	22.39	2	True
0	23.56	Bee074	2.81	13.24	8	False
0	23.56	Bee074	2.81	13.24	9	False
0	23.56	Bee074	2.81	13.24	10	False
0	23.56	Bee086	40.18	48.28	8	False
0	23.56	Bee094	33.20	17.02	8	True
0	23.56	Bee094	33.20	17.02	9	True
0	23.56	Bee094	33.20	17.02	10	True
0	23.96	Bee048	17.76	34.13	1	True
0	23.96	Bee076	31.10	32.85	5	True
0	24.17	Bee016	7.95	32.52	6	False
0	24.17	Bee032	29.69	21.94	5	True
0	24.17	Bee071	35.01	23.38	3	True
0	24.45	Bee045	4.02	44.18	8	False
0	24.45	Bee075	35.93	28.11	4	True
0	24.67	Bee000	32.96	45.41	10	False
0	24.67	Bee000	32.96	45.41	11	False
0	24.67	Bee000	32.96	45.41	12	False
0	24.67	Bee034	32.93	45.42	2	False
0	24.67	Bee034	32.93	45.42	3	False
0	24.67	Bee034	32.93	45.42	4	False
0	24.67	Bee056	36.58	24.36	10	True
0	24.67	Bee056	36.58	24.36	11	True
0	24.67	Bee056	36.58	24.36	12	True
0	24.67	Bee056	36.58	24.36	13	True
0	25.30	Bee026	29.80	35.43	7	True
0	25.30	Bee026	29.80	35.43	8	True
0	25.30	Bee026	29.80	35.43	9	True
0	25.30	Bee036	37.44	23.50	3	False
0	25.30	Bee042	1.54	43.87	13	False
0	25.30	Bee060	34.40	15.46	7	False
0	25.30	Bee063	39.91	49.02	10	False
0	25.30	Bee078	42.03	48.23	11	False
0	25.30	Bee078	42.03	48.23	12	False
0	25.30	Bee085	32.55	15.32	5	False
0	25.30	Bee085	32.55	15.32	6	False
0	25.30	Bee085	32.55	15.32	7	False
0	25.78	Bee070	14.44	29.94	7	True
0	25.97	Bee033	35.50	9.84	5	False
0	25.97	Bee074	3.18	13.20	11	False
0	25.97	Bee077	25.01	12.92	4	False
0	25.97	Bee079	32.53	16.46	14	True
0	25.97	Bee079	32.53	16.46	15	True
0	25.97	Bee079	32.53	16.46	16	True
0	25.97	Bee079	32.53	16.46	17	True
0	26.47	Bee015	37.36	30.31	4	False
0	26.47	Bee050	37.75	31.07	8	False
0	26.47	Bee081	2.73	38.42	4	False
0	26.47	Bee088	48.23	28.94	8	False
0	26.70	Bee038	36.23	1.48	6	False
0	27.04	Bee042	1.82	44.02	14	False
0	27.04	Bee045	2.51	44.48	9	False
0	27.04	Bee047	13.09	30.09	5	False
0	27.27	Bee008	36.35	8.92	4	False
0	27.27	Bee078	42.43	48.43	13	False
0	27.50	Bee012	14.37	28.97	7	True
0	27.50	Bee012	14.37	28.97	8	True
0	27.50	Bee012	14.37	28.97	9	True
0	27.50	Bee012	14.37	28.97	10	True
0	27.74	Bee064	41.48	43.96	4	False
0	27.74	Bee085	32.80	15.72	8	False
0	27.74	Bee085	32.80	15.72	9	False
0	27.74	Bee097	42.49	44.14	5	False
0	28.02	Bee036	36.94	23.26	4	False
0	28.02	Bee065	36.28	23.80	9	True
0	28.02	Bee065	36.28	23.80	10	True
0	28.27	Bee033	35.98	9.69	6	False
0	28.27	Bee038	35.84	1.17	7	False
0	28.47	Bee051	0.93	43.81	9	False
0	28.63	Bee025	28.80	35.88	4	True
0	28.63	Bee042	2.08	43.84	15	False
0	28.63	Bee077	24.28	12.89	5	False
0	28.97	Bee008	36.47	9.14	5	False
0	28.97	Bee008	36.47	9.14	6	False
0	28.97	Bee098	42.07	42.86	5	False
0	29.40	Bee045	2.28	43.66	10	False
0	29.58	Bee064	41.84	44.05	5	False
0	29.58	Bee064	41.84	44.05	6	False
0	29.58	Bee064	41.84	44.05	7	False
0	29.58	Bee090	34.10	24.42	8	True
0	29.88	Bee080	42.13	48.79	4	False
0	29.88	Bee089	48.60	38.92	8	False
0	30.11	Bee085	32.41	15.94	9	True
0	30.11	Bee085	32.41	15.94	10	True
0	30.11	Bee085	32.41	15.94	11	True
0	30.11	Bee085	32.41	15.94	12	True
0	30.11	Bee085	32.41	15.94	13	True
0	30.51	Bee036	36.63	23.99	4	True
0	30.51	Bee036	36.63	23.99	5	True
0	30.51	Bee036	36.63	23.99	6	True
0	30.51	Bee036	36.63	23.99	7	True
0	30.51	Bee081	1.07	41.78	5	False
0	30.51	Bee087	10.44	5.46	1	False
0	30.88	Bee004	1.17	12.85	8	False
0	30.88	Bee004	1.17	12.85	9	False
0	30.88	Bee011	30.67	35.06	7	True
0	30.88	Bee011	30.67	35.06	8	True
0	30.88	Bee011	30.67	35.06	9	True
0	30.88	Bee051	0.88	43.07	10	False
0	30.88	Bee051	0.88	43.07	11	False
0	30.88	Bee078	44.17	45.60	14	False
0	30.88	Bee092	17.83	32.92	1	True
0	31.35	Bee077	24.43	13.82	5	True
0	31.35	Bee077	24.43	13.82	6	True
0	31.35	Bee077	24.43	13.82	7	True
